"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2019061512","29","7","","1000","","","","","","208","175","10040","10009","","81","4","2","25","6","4","180","0","","","","","",""
"2019061513","26","11","","1000","","","","","","211","176","10035","10004","","80","6","2","10","7","4","25","6","6","180","0","","",""
"2019061514","28","9","","1000","","","","","","205","176","10032","10001","","84","7","2","10","7","4","25","6","7","180","0","","",""
"2019061515","29","7","","1000","","","","","","209","183","10028","9997","","85","7","2","10","7","4","25","6","7","180","0","","",""
"2019061516","28","7","","1000","","","","","","210","183","10024","9993","","85","6","2","8","7","4","25","6","6","180","0","","",""
"2019061517","29","8","","1000","","","","","","204","181","10027","9996","","87","7","2","8","7","4","25","6","7","180","0","","",""
"2019061518","28","8","","700","","","","","10","201","183","10027","9996","","89","6","2","6","7","6","25","6","","","","","",""
"2019061519","27","8","","700","","","","","10","199","182","10031","10000","","90","6","2","6","7","6","25","6","","","","","",""
"2019061520","28","6","","500","","","","","10","195","181","10036","10005","","92","6","3","6","7","6","25","6","","","","","",""
"2019061521","30","9","","600","","","","","10","193","178","10047","10016","","91","7","4","8","7","7","20","6","","","","","",""
"2019061522","30","6","","700","","","","","10","190","174","10054","10023","","90","6","4","10","7","6","20","6","","","","","",""
"2019061523","26","7","","800","","","","","10","189","172","10060","10029","","90","5","2","13","7","5","30","6","","","","","",""
"2019061524","26","7","","700","","","","","10","185","169","10061","10030","","90","5","3","12","7","5","30","6","","","","","",""
"2019061601","24","7","","700","","","","","10","179","164","10060","10029","","91","5","2","15","7","5","30","6","","","","","",""
"2019061602","24","7","","1000","","","","","","176","160","10059","10027","","90","1","1","15","7","","","","","","","","",""
"2019061603","23","10","","1000","","","","","","178","157","10058","10027","","88","0","","","","","","","","","","","",""
"2019061604","23","8","","1000","","","","","","175","158","10061","10029","","90","0","","","","","","","","","","","",""
"2019061605","25","7","","1000","","","","","","175","158","10067","10035","","90","2","2","12","7","","","","","","","","",""
"2019061606","23","8","","1000","","","","","","178","162","10070","10038","","90","2","2","200","0","","","","","","","","",""
"2019061607","24","6","","1000","","","","","","193","168","10076","10045","","86","3","1","15","7","3","180","0","","","","","",""
"2019061608","28","6","","1000","","","","","","203","170","10081","10050","","82","1","1","15","7","","","","","","","","",""
"2019061609","28","5","","1000","","","","","","205","170","10087","10056","","80","2","2","25","6","","","","","","","","",""
"2019061610","27","8","","1000","","","","","","211","175","10092","10061","","80","3","3","25","6","","","","","","","","",""
"2019061611","27","7","","1000","","","","","","208","173","10094","10063","","80","5","3","25","6","5","180","0","","","","","",""
"2019061612","29","5","","1000","","","","","","211","165","10095","10064","","75","6","3","25","6","6","180","0","","","","","",""
"2019061613","28","6","","1000","","","","","","213","174","10095","10064","","78","6","2","25","6","6","180","0","","","","","",""
"2019061614","28","7","","1000","","","","","","210","173","10096","10065","","80","7","2","25","6","7","180","0","","","","","",""
"2019061615","27","7","","1000","","","","","","210","172","10099","10068","","79","7","2","25","6","7","180","0","","","","","",""
"2019061616","29","5","","1000","","","","","","210","170","10100","10069","","78","7","2","25","6","7","180","0","","","","","",""
"2019061617","28","6","","1000","","","","","","205","171","10100","10069","","81","6","2","25","6","6","180","0","","","","","",""
"2019061618","30","5","","1000","","","","","","203","171","10102","10071","","82","5","2","20","8","5","180","0","","","","","",""
"2019061619","28","6","","1000","","","","","","198","169","10110","10079","","83","5","2","20","8","5","180","0","","","","","",""
"2019061620","27","4","","1000","","","","","","192","169","10110","10079","","86","5","2","15","7","5","180","0","","","","","",""
"2019061621","25","4","","1000","","","","","","183","163","10116","10084","","88","6","1","15","7","6","200","0","","","","","",""
"2019061622","21","4","","1000","","","","","","178","162","10123","10091","","90","7","2","15","7","7","200","0","","","","","",""
"2019061623","22","5","","1000","","","","","","171","146","10126","10094","","85","6","6","200","0","","","","","","","","",""
"2019061624","21","6","","1000","","","","","","174","152","10128","10096","","87","6","6","200","0","","","","","","","","",""
"2019061701","21","5","","1000","","","","","","171","147","10126","10094","","86","6","6","200","0","","","","","","","","",""
"2019061702","22","5","","1000","","","","","","166","137","10125","10093","","83","6","6","200","0","","","","","","","","",""
"2019061703","20","4","","1000","","","","","","169","138","10125","10093","","82","7","7","200","0","","","","","","","","",""
"2019061704","19","4","","1000","","","","","","169","140","10125","10093","","83","7","7","200","0","","","","","","","","",""
"2019061705","18","3","","1000","","","","","","170","136","10130","10098","","80","6","6","200","0","","","","","","","","",""
"2019061706","19","3","","1000","","","","","","173","144","10136","10104","","83","7","1","12","7","3","140","3","7","200","0","","",""
"2019061707","18","1","","1000","","","","","","187","160","10138","10106","","84","7","5","140","3","7","200","0","","","","","",""
"2019061708","32","1","","1000","","","","","","195","169","10140","10108","","85","7","4","150","3","7","200","0","","","","","",""
"2019061709","36","3","","1000","","","","","","202","171","10140","10109","","82","7","7","200","0","","","","","","","","",""
"2019061710","33","4","","1000","","","","","","210","166","10143","10112","","76","3","3","200","0","","","","","","","","",""
"2019061711","3","5","","1000","","","","","","206","168","10142","10111","","79","2","2","200","0","","","","","","","","",""
"2019061712","35","5","","1000","","","","","","215","172","10142","10111","","76","2","2","200","0","","","","","","","","",""
"2019061713","2","5","","1000","","","","","","216","174","10139","10108","","77","2","2","200","0","","","","","","","","",""
"2019061714","1","4","","1000","","","","","","221","179","10137","10106","","77","2","2","200","0","","","","","","","","",""
"2019061715","3","5","","1000","","","","","","219","178","10131","10100","","78","0","","","","","","","","","","","",""
"2019061716","4","5","","1000","","","","","","219","183","10130","10099","","80","0","","","","","","","","","","","",""
"2019061717","4","5","","1000","","","","","","214","177","10129","10098","","80","4","4","200","0","","","","","","","","",""
"2019061718","4","3","","1000","","","","","","216","175","10127","10096","","78","6","6","200","0","","","","","","","","",""
"2019061719","2","2","","1000","","","","","","215","169","10129","10098","","75","6","6","200","0","","","","","","","","",""
"2019061720","7","5","","1000","","","","","","204","171","10130","10099","","81","6","6","200","0","","","","","","","","",""
"2019061721","36","1","","1000","","","","","","205","172","10138","10107","","81","6","6","200","0","","","","","","","","",""
"2019061722","2","1","","1000","","","","","","204","166","10140","10109","","79","6","6","200","0","","","","","","","","",""
"2019061723","29","2","","1000","","","","","","204","168","10139","10108","","80","7","7","200","0","","","","","","","","",""
"2019061724","24","1","","1000","","","","","","197","169","10136","10104","","84","7","7","200","0","","","","","","","","",""
"2019061801","0","0","","1000","","","","","","199","164","10134","10103","","80","7","7","180","0","","","","","","","","",""
"2019061802","19","2","","1000","","","","","","205","168","10126","10095","","80","7","7","180","0","","","","","","","","",""
"2019061803","5","4","","1000","","","","","","206","167","10128","10097","","78","7","7","150","3","","","","","","","","",""
"2019061804","20","5","","1000","","","","","","203","170","10125","10094","","81","7","2","40","6","7","150","3","","","","","",""
"2019061805","16","1","","1000","","","","","","206","166","10126","10095","","78","7","2","40","6","7","110","3","","","","","",""
"2019061806","28","3","","1000","","","","","","204","175","10125","10094","","84","8","2","40","6","8","110","4","","","","","",""
"2019061807","26","8","","1000","","","","","","224","162","10124","10093","","68","8","2","40","6","8","110","4","","","","","",""
"2019061808","27","10","","700","","","","","60","215","178","10133","10102","0","80","8","4","40","6","8","100","4","","","","","",""
"2019061809","28","5","","700","","","","","61","209","183","10128","10097","0","85","8","4","40","6","8","80","4","","","","","",""
"2019061810","28","3","","700","","","","","51","208","188","10131","10100","0","88","8","4","40","6","8","100","4","","","","","",""
"2019061811","7","2","","350","","","","","51","211","188","10127","10096","5","87","8","4","40","6","8","100","4","","","","","",""
"2019061812","5","1","","700","","","","","61","217","188","10125","10094","10","84","8","2","20","6","8","40","6","","","","","",""
"2019061813","4","6","","600","","","","","10","207","189","10117","10086","0","90","8","4","40","6","8","100","4","","","","","",""
"2019061814","5","7","","700","","","","","10","208","190","10114","10083","","90","8","4","40","6","8","100","4","","","","","",""
"2019061815","1","5","","450","","","","","10","210","193","10111","10080","0","90","8","5","25","6","8","100","4","","","","","",""
"2019061816","36","4","","700","","","","","10","211","190","10106","10075","","88","8","5","10","7","8","100","4","","","","","",""
"2019061817","32","4","","600","","","","","10","211","188","10101","10070","","87","8","3","7","7","6","40","6","8","100","4","","",""
"2019061818","34","3","","600","","","","","10","208","189","10096","10065","","89","8","3","7","7","6","40","6","8","100","4","","",""
"2019061819","33","3","","600","","","","","10","205","189","10098","10067","","91","8","3","7","7","6","40","6","8","100","4","","",""
"2019061820","4","3","","500","","","","","10","203","190","10101","10070","","92","8","3","7","7","6","40","6","8","100","4","","",""
"2019061821","4","2","","400","","","","","10","203","189","10103","10072","","92","8","3","10","7","5","30","6","8","100","4","","",""
"2019061822","30","3","","330","","","","","10","202","191","10100","10069","","93","8","3","10","7","5","30","6","8","100","4","","",""
"2019061823","21","5","","400","","","","","10","201","187","10100","10069","","92","8","2","10","7","5","25","6","8","100","4","","",""
"2019061824","19","4","","500","","","","","10","203","183","10094","10063","","88","8","1","10","7","5","30","6","8","100","4","","",""
"2019061901","27","3","","500","","","","","10","202","183","10086","10055","","89","8","1","10","7","5","30","6","8","100","4","","",""
"2019061902","25","4","","500","","","","","10","198","182","10078","10047","","90","7","1","10","7","5","30","6","7","160","0","","",""
"2019061903","21","2","","500","","","","","10","197","183","10076","10045","","92","7","2","10","7","5","30","6","7","180","0","","",""
"2019061904","20","1","","500","","","","","10","198","182","10075","10044","","90","7","2","10","7","5","30","6","7","180","0","","",""
"2019061905","22","1","","600","","","","","10","197","181","10073","10042","","90","6","4","25","6","6","100","3","","","","","",""
"2019061906","3","3","","500","","","","","10","192","180","10074","10043","","93","4","2","10","7","4","180","0","","","","","",""
"2019061907","5","4","","600","","","","","10","200","187","10071","10040","","92","4","2","8","7","4","180","0","","","","","",""
"2019061908","6","8","","600","","","","","10","207","189","10077","10046","","89","4","2","25","6","4","180","0","","","","","",""
"2019061909","7","15","","700","","","","","10","213","196","10076","10045","","90","6","2","15","7","4","25","6","6","180","0","","",""
"2019061910","6","11","","600","","","","","10","207","191","10075","10044","","91","7","4","5","7","5","20","6","7","180","0","","",""
"2019061911","6","13","","900","","","","","10","220","189","10073","10042","","83","3","2","25","6","3","200","0","","","","","",""
"2019061912","4","10","","1000","","","","","","222","186","10074","10043","","80","5","2","30","6","5","200","0","","","","","",""
"2019061913","3","10","","1000","","","","","","220","193","10074","10043","","85","4","4","200","0","","","","","","","","",""
"2019061914","3","8","","1000","","","","","","220","188","10075","10044","","82","5","5","200","0","","","","","","","","",""
"2019061915","3","8","","1000","","","","","","225","178","10068","10037","","75","6","6","200","0","","","","","","","","",""
"2019061916","35","7","","1000","","","","","","221","183","10070","10039","","79","6","6","200","0","","","","","","","","",""
"2019061917","32","5","","1000","","","","","","219","176","10072","10041","","76","6","6","200","0","","","","","","","","",""
"2019061918","32","6","","1000","","","","","","215","184","10069","10038","","82","5","5","200","0","","","","","","","","",""
"2019061919","30","3","","800","","","","","10","213","186","10067","10036","","85","5","5","200","0","","","","","","","","",""
"2019061920","30","2","","600","","","","","10","207","191","10073","10042","","91","5","5","200","0","","","","","","","","",""
"2019061921","21","4","","450","","","","","10","203","188","10076","10045","","91","0","","","","","","","","","","","",""
"2019061922","20","5","","500","","","","","10","204","180","10081","10050","","86","0","","","","","","","","","","","",""
"2019061923","20","4","","600","","","","","10","201","177","10082","10051","","86","0","","","","","","","","","","","",""
"2019061924","21","4","","800","","","","","10","200","169","10083","10052","","82","0","","","","","","","","","","","",""
"2019062001","20","4","","900","","","","","10","200","164","10079","10048","","80","0","","","","","","","","","","","",""
"2019062002","19","4","","1000","","","","","","199","163","10077","10046","","80","0","","","","","","","","","","","",""
"2019062003","26","3","","700","","","","","10","184","159","10078","10047","","85","0","","","","","","","","","","","",""
"2019062004","21","3","","600","","","","","10","188","171","10081","10050","","90","0","","","","","","","","","","","",""
"2019062005","14","2","","600","","","","","10","187","169","10080","10049","","89","0","","","","","","","","","","","",""
"2019062006","21","3","","800","","","","","10","185","167","10083","10052","","89","1","1","200","0","","","","","","","","",""
"2019062007","34","1","","800","","","","","10","210","179","10084","10053","","83","0","","","","","","","","","","","",""
"2019062008","2","3","","1000","","","","","","219","181","10086","10055","","79","1","1","200","0","","","","","","","","",""
"2019062009","1","5","","1000","","","","","","217","179","10084","10053","","79","4","4","200","0","","","","","","","","",""
"2019062010","2","5","","900","","","","","10","215","187","10083","10052","","84","5","5","200","0","","","","","","","","",""
"2019062011","2","4","","900","","","","","10","223","188","10084","10053","","81","5","5","200","0","","","","","","","","",""
"2019062012","1","5","","900","","","","","10","222","190","10083","10052","","82","5","5","200","0","","","","","","","","",""
"2019062013","31","5","","800","","","","","10","225","190","10081","10050","","81","7","2","40","6","7","180","0","","","","","",""
"2019062014","33","5","","800","","","","","10","229","187","10076","10045","","77","7","2","40","6","7","180","0","","","","","",""
"2019062015","33","4","","700","","","","","10","224","197","10076","10045","","85","7","7","180","0","","","","","","","","",""
"2019062016","31","4","","700","","","","","10","223","199","10075","10044","","86","7","7","200","0","","","","","","","","",""
"2019062017","32","3","","800","","","","","10","222","192","10073","10042","","83","7","7","200","0","","","","","","","","",""
"2019062018","32","3","","800","","","","","10","221","196","10071","10040","","86","7","7","200","0","","","","","","","","",""
"2019062019","32","3","","700","","","","","10","215","198","10073","10042","","90","6","6","200","0","","","","","","","","",""
"2019062020","30","2","","700","","","","","10","212","197","10078","10047","","91","7","7","200","0","","","","","","","","",""
"2019062021","36","2","","600","","","","","10","210","192","10082","10051","","90","7","7","200","0","","","","","","","","",""
"2019062022","35","1","","600","","","","","10","207","191","10085","10054","","90","7","7","200","0","","","","","","","","",""
"2019062023","1","2","","600","","","","","10","208","190","10082","10051","","89","7","7","200","0","","","","","","","","",""
"2019062024","17","2","","700","","","","","10","205","191","10080","10049","","92","7","7","200","0","","","","","","","","",""
"2019062101","5","3","","500","","","","","10","203","189","10073","10042","","92","7","7","200","0","","","","","","","","",""
"2019062102","22","2","","400","","","","","10","197","186","10068","10037","","93","7","7","200","0","","","","","","","","",""
"2019062103","7","1","","350","","","","","10","195","181","10066","10035","","92","5","2","30","6","5","200","0","","","","","",""
"2019062104","21","1","","350","","","","","10","193","179","10068","10037","","92","4","2","30","6","4","200","0","","","","","",""
"2019062105","17","3","","500","","","","","10","194","168","10064","10033","","85","4","2","30","6","4","200","0","","","","","",""
"2019062106","32","3","","500","","","","","10","193","171","10064","10033","","87","4","2","30","6","4","200","0","","","","","",""
"2019062107","3","1","","600","","","","","10","212","186","10066","10035","","85","3","3","200","0","","","","","","","","",""
"2019062108","3","3","","700","","","","","10","225","180","10067","10036","","76","2","2","200","0","","","","","","","","",""
"2019062109","3","5","","1000","","","","","","239","168","10065","10034","","65","3","3","200","0","","","","","","","","",""
"2019062110","1","7","","700","","","","","10","223","198","10063","10032","","86","1","1","200","0","","","","","","","","",""
"2019062111","36","4","","700","","","","","10","222","195","10067","10036","","85","6","4","40","6","6","200","0","","","","","",""
"2019062112","36","4","","800","","","","","10","244","175","10060","10029","","65","5","2","40","6","5","200","0","","","","","",""
"2019062113","31","4","","800","","","","","10","240","186","10058","10027","","72","7","3","40","6","7","180","0","","","","","",""
"2019062114","32","5","","1000","","","","","","244","179","10056","10025","","67","7","4","35","6","7","180","0","","","","","",""
"2019062115","33","7","","800","","","","","10","237","195","10053","10022","","77","7","2","40","6","7","180","0","","","","","",""
"2019062116","32","7","","900","","","","","10","235","197","10053","10022","","79","3","3","200","0","","","","","","","","",""
"2019062117","33","4","","1000","","","","","","228","183","10056","10025","","76","3","1","35","6","3","200","0","","","","","",""
"2019062118","33","5","","1000","","","","","","226","192","10057","10026","","81","4","2","40","6","4","200","0","","","","","",""
"2019062119","26","4","","1000","","","","","","218","190","10055","10024","","84","2","2","200","0","","","","","","","","",""
"2019062120","27","5","","1000","","","","","","212","189","10057","10026","","87","1","1","200","0","","","","","","","","",""
"2019062121","27","4","","1000","","","","","","209","188","10062","10031","","88","1","1","200","0","","","","","","","","",""
"2019062122","24","3","","1000","","","","","","204","186","10067","10036","","90","0","","","","","","","","","","","",""
"2019062123","24","4","","1000","","","","","","200","178","10068","10037","","87","0","","","","","","","","","","","",""
"2019062124","26","3","","1000","","","","","","195","178","10069","10038","","90","0","","","","","","","","","","","",""
"2019062201","22","2","","900","","","","","10","195","178","10064","10033","","90","0","","","","","","","","","","","",""
"2019062202","18","1","","700","","","","","10","190","173","10061","10030","","90","0","","","","","","","","","","","",""
"2019062203","23","1","","900","","","","","10","187","172","10056","10025","","91","0","","","","","","","","","","","",""
"2019062204","27","1","","900","","","","","10","184","169","10058","10027","","91","0","","","","","","","","","","","",""
"2019062205","22","1","","900","","","","","10","182","166","10062","10031","","90","4","2","10","7","4","200","0","","","","","",""
"2019062206","33","1","","900","","","","","10","195","180","10063","10032","","91","7","4","12","7","7","25","6","","","","","",""
"2019062207","26","2","","900","","","","","10","201","181","10063","10032","","88","7","4","13","7","7","25","6","","","","","",""
"2019062208","7","2","","1000","","","","","","211","179","10065","10034","","82","6","2","15","7","4","30","6","6","200","0","","",""
"2019062209","1","5","","1000","","","","","","210","182","10065","10034","","84","3","1","15","7","3","200","0","","","","","",""
"2019062210","4","7","","1000","","","","","","217","189","10064","10033","","84","2","2","200","0","","","","","","","","",""
"2019062211","4","9","","1000","","","","","","221","188","10065","10034","","82","5","1","10","7","5","200","0","","","","","",""
"2019062212","6","13","","800","","","","","10","230","202","10061","10030","","84","7","3","30","6","5","130","3","7","200","0","","",""
"2019062213","7","18","","900","","","","","10","234","201","10056","10025","","82","7","5","40","6","7","120","3","","","","","",""
"2019062214","6","19","","900","","","","","10","234","200","10053","10022","","81","7","5","45","6","7","130","3","","","","","",""
"2019062215","7","18","","900","","","","","10","234","201","10053","10022","","82","7","2","45","6","7","200","0","","","","","",""
"2019062216","6","17","","1000","","","","","","229","195","10053","10022","","81","7","2","40","6","7","200","0","","","","","",""
"2019062217","7","14","","1000","","","","","","228","193","10053","10022","","81","7","7","35","6","","","","","","","","",""
"2019062218","9","9","","1000","","","","","","238","190","10056","10025","","75","7","5","35","6","7","70","3","","","","","",""
"2019062219","7","9","","1000","","","","","","223","190","10062","10031","","82","7","3","40","6","5","70","3","7","180","0","","",""
"2019062220","6","7","","1000","","","","","","219","186","10066","10035","","81","5","5","35","6","","","","","","","","",""
"2019062221","7","9","","1000","","","","","","211","189","10072","10041","","88","7","7","30","6","","","","","","","","",""
"2019062222","9","9","","1000","","","","","","213","185","10077","10046","","84","7","7","50","6","","","","","","","","",""
"2019062223","8","10","","1000","","","","","","211","184","10079","10048","","85","6","6","40","6","","","","","","","","",""
"2019062224","8","10","","1000","","","","","","205","183","10076","10045","","87","6","6","40","6","","","","","","","","",""
"2019062301","9","9","","1000","","","","","","201","175","10070","10039","","85","6","6","40","6","","","","","","","","",""
"2019062302","8","10","","1000","","","","","","195","173","10066","10035","","87","6","6","40","6","","","","","","","","",""
"2019062303","9","8","","1000","","","","","","197","151","10066","10035","","75","5","5","40","6","","","","","","","","",""
"2019062304","8","12","","1000","","","","","","196","169","10068","10037","","84","2","2","40","6","","","","","","","","",""
"2019062305","10","9","","1000","","","","","","195","162","10071","10040","","81","2","2","40","6","","","","","","","","",""
"2019062306","10","9","","1000","","","","","","197","163","10075","10044","","81","0","","","","","","","","","","","",""
"2019062307","9","10","","1000","","","","","","208","168","10078","10047","","78","0","","","","","","","","","","","",""
"2019062308","9","12","","1000","","","","","","213","170","10081","10050","","77","3","3","25","6","","","","","","","","",""
"2019062309","6","12","","1000","","","","","","213","178","10083","10052","","80","7","4","25","6","7","110","3","","","","","",""
"2019062310","7","13","","1000","","","","","","216","178","10084","10053","","79","7","5","25","6","7","100","3","","","","","",""
"2019062311","7","12","","1000","","","","","","212","179","10086","10055","","82","7","5","25","6","7","100","3","","","","","",""
"2019062312","7","11","","1000","","","","","","221","180","10087","10056","","77","7","5","25","6","7","100","3","","","","","",""
"2019062313","6","12","","1000","","","","","","227","172","10087","10056","","71","7","5","25","6","7","100","3","","","","","",""
"2019062314","7","15","","1000","","","","","","224","178","10088","10057","","75","6","4","25","6","6","100","3","","","","","",""
"2019062315","7","15","","1000","","","","","","224","177","10086","10055","","75","4","2","25","6","4","180","0","","","","","",""
"2019062316","6","10","","1000","","","","","","232","178","10086","10055","","72","4","2","25","6","4","180","0","","","","","",""
"2019062317","5","9","","1000","","","","","","220","179","10086","10055","","78","2","2","200","0","","","","","","","","",""
"2019062318","5","8","","1000","","","","","","218","182","10089","10058","","80","2","2","200","0","","","","","","","","",""
"2019062319","6","9","","1000","","","","","","206","178","10092","10061","","84","2","2","200","0","","","","","","","","",""
"2019062320","6","8","","1000","","","","","","198","178","10098","10067","","88","4","4","200","0","","","","","","","","",""
"2019062321","8","4","","1000","","","","","","201","168","10104","10073","","81","3","3","50","6","","","","","","","","",""
"2019062322","10","8","","1000","","","","","","199","175","10111","10080","","86","1","1","50","6","","","","","","","","",""
"2019062323","9","5","","1000","","","","","","194","164","10111","10080","","83","0","","","","","","","","","","","",""
"2019062324","6","4","","1000","","","","","","184","164","10113","10081","","88","0","","","","","","","","","","","",""
"2019062401","10","5","","1000","","","","","","186","150","10111","10079","","80","0","","","","","","","","","","","",""
"2019062402","9","5","","1000","","","","","","178","142","10112","10080","","80","2","2","30","6","","","","","","","","",""
"2019062403","28","3","","1000","","","","","","174","143","10117","10085","","82","2","2","25","6","","","","","","","","",""
"2019062404","0","0","","1000","","","","","","169","145","10121","10089","","86","2","2","25","6","","","","","","","","",""
"2019062405","10","4","","1000","","","","","","174","147","10125","10093","","84","2","2","25","6","","","","","","","","",""
"2019062406","27","2","","1000","","","","","","172","148","10129","10097","","86","1","1","40","6","","","","","","","","",""
"2019062407","30","1","","1000","","","","","","189","161","10135","10103","","84","6","6","20","6","","","","","","","","",""
"2019062408","30","2","","1000","","","","","","201","160","10136","10105","","77","5","5","25","6","","","","","","","","",""
"2019062409","35","4","","1000","","","","","","215","157","10138","10107","","69","2","2","200","0","","","","","","","","",""
"2019062410","4","7","","1000","","","","","","222","155","10140","10109","","66","2","2","200","0","","","","","","","","",""
"2019062411","4","9","","1000","","","","","","225","166","10138","10107","","70","2","2","200","0","","","","","","","","",""
"2019062412","4","9","","1000","","","","","","229","182","10138","10107","","75","2","2","200","0","","","","","","","","",""
"2019062413","3","9","","1000","","","","","","221","181","10136","10105","","78","2","2","200","0","","","","","","","","",""
"2019062414","4","8","","1000","","","","","","225","183","10134","10103","","77","2","2","200","0","","","","","","","","",""
"2019062415","3","9","","1000","","","","","","224","174","10133","10102","","73","2","2","200","0","","","","","","","","",""
"2019062416","3","8","","1000","","","","","","224","178","10133","10102","","75","3","3","200","0","","","","","","","","",""
"2019062417","3","5","","1000","","","","","","221","180","10133","10102","","78","4","4","200","0","","","","","","","","",""
"2019062418","4","4","","1000","","","","","","219","175","10138","10107","","76","3","3","200","0","","","","","","","","",""
"2019062419","2","5","","1000","","","","","","216","177","10144","10113","","79","3","3","200","0","","","","","","","","",""
"2019062420","30","4","","1000","","","","","","212","177","10150","10119","","81","4","2","30","6","4","200","0","","","","","",""
"2019062421","27","4","","1000","","","","","","202","178","10156","10124","","86","0","","","","","","","","","","","",""
"2019062422","27","2","","1000","","","","","","205","176","10161","10129","","83","0","","","","","","","","","","","",""
"2019062423","23","3","","1000","","","","","","199","170","10165","10133","","84","1","1","30","6","","","","","","","","",""
"2019062424","21","1","","800","","","","","10","200","174","10161","10129","","85","1","1","16","7","","","","","","","","",""
"2019062501","14","2","","800","","","","","10","197","172","10157","10125","","86","0","","","","","","","","","","","",""
"2019062502","10","3","","700","","","","","10","194","170","10154","10122","","86","0","","","","","","","","","","","",""
"2019062503","11","6","","700","","","","","10","190","171","10151","10119","","89","1","1","8","7","","","","","","","","",""
"2019062504","7","7","","320","","","","","10","185","175","10147","10115","","94","0","","","","","","","","","","","",""
"2019062505","9","12","","900","","","","","10","196","179","10147","10115","","90","1","1","15","7","","","","","","","","",""
"2019062506","9","14","","1000","","","","","","202","176","10143","10112","","85","3","1","30","6","3","200","0","","","","","",""
"2019062507","9","13","","1000","","","","","","218","167","10146","10115","","73","3","3","200","0","","","","","","","","",""
"2019062508","9","14","","1000","","","","","","237","165","10147","10116","","64","4","4","200","0","","","","","","","","",""
"2019062509","9","17","","1000","","","","","","246","163","10143","10112","","60","6","6","200","0","","","","","","","","",""
"2019062510","9","17","","1000","","","","","","258","150","10143","10112","","51","6","6","200","0","","","","","","","","",""
"2019062511","9","17","","1000","","","","","","258","141","10144","10113","","48","6","6","200","0","","","","","","","","",""
"2019062512","9","19","","1000","","","","","","283","135","10139","10108","","40","6","6","200","0","","","","","","","","",""
"2019062513","9","14","","1000","","","","","","281","148","10139","10108","","44","6","6","200","0","","","","","","","","",""
"2019062514","8","14","","1000","","","","","","264","172","10132","10101","","57","5","5","200","0","","","","","","","","",""
"2019062515","9","21","","1000","","","","","","280","156","10120","10089","","47","5","5","200","0","","","","","","","","",""
"2019062516","10","21","","1000","","","","","","282","150","10117","10086","","45","4","4","200","0","","","","","","","","",""
"2019062517","11","18","","1000","","","","","","274","147","10117","10086","","46","6","6","200","0","","","","","","","","",""
"2019062518","10","18","","1000","","","","","","267","145","10118","10087","","47","5","5","200","0","","","","","","","","",""
"2019062519","21","5","","1000","","","","","","256","166","10128","10097","","58","7","2","150","3","7","200","0","","","","","",""
"2019062520","7","2","","1000","","","","","","245","157","10132","10101","","58","7","2","150","3","7","200","0","","","","","",""
"2019062521","11","3","","1000","","","","","","240","157","10131","10100","","60","7","2","150","3","7","200","0","","","","","",""
"2019062522","10","5","","1000","","","","","","227","165","10128","10097","","68","7","2","150","3","7","200","0","","","","","",""
"2019062523","11","9","","1000","","","","","","234","159","10127","10096","","63","7","7","120","3","","","","","","","","",""
"2019062524","14","11","","1000","","","","","","242","154","10122","10091","","58","8","4","30","6","8","100","4","","","","","",""
"2019062601","9","10","","700","","","","","60","232","180","10111","10080","0","73","8","5","30","6","8","100","4","","","","","",""
"2019062602","9","17","","350","","","","","95","208","187","10102","10071","50","88","8","3","10","9","6","25","6","8","80","5","","",""
"2019062603","9","22","","400","","","","","95","204","192","10089","10058","30","93","8","3","10","9","6","25","6","8","80","5","","",""
"2019062604","8","19","","250","","","","","95","198","193","10088","10057","35","97","8","3","10","9","6","25","6","8","80","5","","",""
"2019062605","7","17","","250","","","","","95","200","194","10091","10060","15","96","8","2","10","9","6","25","6","8","80","5","","",""
"2019062606","8","13","","500","","","","","91","206","203","10086","10055","5","98","8","3","10","7","6","25","6","8","80","5","","",""
"2019062607","6","11","","250","","","","","61","203","201","10087","10056","20","99","8","4","1","7","6","25","6","8","80","5","","",""
"2019062608","6","14","","130","200","200","","","92","204","202","10086","10055","30","99","8","4","1","7","6","25","6","8","80","5","","",""
"2019062609","6","13","","150","","","","","65","205","203","10081","10050","130","99","8","4","1","7","6","20","6","8","60","5","","",""
"2019062610","8","8","","200","","","","","65","206","205","10084","10053","175","99","8","4","2","7","6","20","6","8","60","5","","",""
"2019062611","8","6","","200","","","","","65","204","203","10080","10049","155","99","8","4","2","7","6","20","6","8","60","5","","",""
"2019062612","4","3","","500","","","","","63","207","206","10073","10042","75","99","8","4","5","7","6","25","6","8","80","5","","",""
"2019062613","18","2","","500","","","","","61","216","215","10063","10032","15","99","8","2","10","7","6","30","6","8","80","5","","",""
"2019062614","5","4","","1000","","","","","61","228","226","10055","10024","20","99","8","2","3","7","6","20","6","8","80","5","","",""
"2019062615","30","3","","220","","","","","61","225","222","10048","10017","0","98","8","4","1","7","6","25","6","8","80","5","","",""
