"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2019050119","28","9","","1000","","","","","","193","66","10044","10033","","44","0","","","","","","","","","","","",""
"2019050120","31","10","","1000","","","","","","184","26","10054","10043","","35","0","","","","","","","","","","","",""
"2019050121","32","11","","1000","","","","","","174","11","10067","10056","","33","0","","","","","","","","","","","",""
"2019050122","33","10","","1000","","","","","","165","7","10073","10061","","34","0","","","","","","","","","","","",""
"2019050123","31","8","","1000","","","","","","150","1","10075","10063","","36","0","","","","","","","","","","","",""
"2019050124","33","4","","1000","","","","","","139","0","10078","10066","","39","0","","","","","","","","","","","",""
"2019050201","26","2","","1000","","","","","","108","15","10085","10073","","52","0","","","","","","","","","","","",""
"2019050202","30","4","","1000","","","","","","111","17","10088","10076","","53","0","","","","","","","","","","","",""
"2019050203","7","1","","1000","","","","","","103","24","10092","10080","","58","0","","","","","","","","","","","",""
"2019050204","0","0","","1000","","","","","","85","16","10095","10083","","62","0","","","","","","","","","","","",""
"2019050205","31","1","","1000","","","","","","82","28","10099","10087","","69","0","","","","","","","","","","","",""
"2019050206","29","3","","1000","","","","","","85","47","10107","10095","","77","0","","","","","","","","","","","",""
"2019050207","34","2","","1000","","","","","","126","61","10114","10102","","65","0","","","","","","","","","","","",""
"2019050208","33","5","","1000","","","","","","160","27","10123","10111","","41","0","","","","","","","","","","","",""
"2019050209","34","8","","1000","","","","","","175","12","10125","10113","","33","0","","","","","","","","","","","",""
"2019050210","34","12","","1000","","","","","","197","10","10126","10115","","29","0","","","","","","","","","","","",""
"2019050211","33","6","","1000","","","","","","213","-1","10127","10116","","24","0","","","","","","","","","","","",""
"2019050212","35","5","","1000","","","","","","225","-7","10124","10113","","21","0","","","","","","","","","","","",""
"2019050213","33","7","","1000","","","","","","242","1","10119","10108","","20","0","","","","","","","","","","","",""
"2019050214","28","11","","1000","","","","","","251","5","10112","10101","","20","0","","","","","","","","","","","",""
"2019050215","27","12","","1000","","","","","","244","17","10112","10101","","23","0","","","","","","","","","","","",""
"2019050216","28","12","","1000","","","","","","221","32","10115","10104","","29","0","","","","","","","","","","","",""
"2019050217","26","12","","1000","","","","","","198","6","10120","10109","","28","0","","","","","","","","","","","",""
"2019050218","27","8","","1000","","","","","","190","-25","10121","10110","","23","0","","","","","","","","","","","",""
"2019050219","22","5","","1000","","","","","","179","19","10124","10112","","34","0","","","","","","","","","","","",""
"2019050220","25","1","","1000","","","","","","152","7","10129","10117","","38","0","","","","","","","","","","","",""
"2019050221","18","3","","1000","","","","","","143","11","10137","10125","","41","0","","","","","","","","","","","",""
"2019050222","15","7","","1000","","","","","","112","18","10142","10130","","53","0","","","","","","","","","","","",""
"2019050223","17","5","","1000","","","","","","121","32","10143","10131","","54","0","","","","","","","","","","","",""
"2019050224","15","6","","1000","","","","","","97","22","10147","10135","","60","0","","","","","","","","","","","",""
"2019050301","14","2","","1000","","","","","","101","23","10150","10138","","58","0","","","","","","","","","","","",""
"2019050302","15","5","","1000","","","","","","80","24","10149","10137","","68","0","","","","","","","","","","","",""
"2019050303","15","5","","1000","","","","","","97","23","10154","10142","","60","0","","","","","","","","","","","",""
"2019050304","15","5","","1000","","","","","","70","24","10156","10144","","73","0","","","","","","","","","","","",""
"2019050305","14","5","","1000","","","","","","83","23","10159","10147","","66","0","","","","","","","","","","","",""
"2019050306","36","1","","1000","","","","","","83","55","10163","10151","","82","0","","","","","","","","","","","",""
"2019050307","32","2","","1000","","","","","","115","65","10172","10160","","72","0","","","","","","","","","","","",""
"2019050308","25","1","","1000","","","","","","154","37","10178","10166","","46","0","","","","","","","","","","","",""
"2019050309","17","3","","1000","","","","","","180","40","10179","10167","","39","0","","","","","","","","","","","",""
"2019050310","19","4","","1000","","","","","","202","24","10180","10169","","31","0","","","","","","","","","","","",""
"2019050311","24","4","","1000","","","","","","224","26","10179","10168","","27","0","","","","","","","","","","","",""
"2019050312","21","6","","1000","","","","","","239","31","10172","10161","","26","0","","","","","","","","","","","",""
"2019050313","24","6","","1000","","","","","","251","52","10168","10157","","28","0","","","","","","","","","","","",""
"2019050314","25","10","","1000","","","","","","239","23","10167","10156","","24","0","","","","","","","","","","","",""
"2019050315","30","12","","1000","","","","","","232","96","10163","10152","","42","0","","","","","","","","","","","",""
"2019050316","22","8","","1000","","","","","","242","43","10155","10144","","28","0","","","","","","","","","","","",""
"2019050317","27","8","","1000","","","","","","225","87","10154","10143","","41","0","","","","","","","","","","","",""
"2019050318","28","4","","1000","","","","","","200","82","10154","10143","","46","0","","","","","","","","","","","",""
"2019050319","29","7","","1000","","","","","","171","86","10160","10148","","57","0","","","","","","","","","","","",""
"2019050320","28","2","","1000","","","","","","150","90","10163","10151","","68","0","","","","","","","","","","","",""
"2019050321","33","2","","1000","","","","","","147","80","10170","10158","","64","0","","","","","","","","","","","",""
"2019050322","36","2","","800","","","","","5","133","82","10176","10164","","72","0","","","","","","","","","","","",""
"2019050323","31","3","","700","","","","","5","120","85","10176","10164","","79","0","","","","","","","","","","","",""
"2019050324","30","4","","700","","","","","5","115","81","10183","10171","","79","0","","","","","","","","","","","",""
"2019050401","5","3","","600","","","","","10","110","88","10184","10172","","87","0","","","","","","","","","","","",""
"2019050402","14","7","","500","","","","","10","102","76","10186","10174","","84","0","","","","","","","","","","","",""
"2019050403","17","3","","420","","","","","10","105","87","10185","10173","","88","0","","","","","","","","","","","",""
"2019050404","16","4","","350","","","","","10","105","86","10186","10174","","88","1","1","200","0","","","","","","","","",""
"2019050405","14","3","","350","","","","","10","89","73","10188","10176","","89","3","3","200","0","","","","","","","","",""
"2019050406","17","4","","350","","","","","10","106","81","10190","10178","","85","4","4","200","0","","","","","","","","",""
"2019050407","20","1","","400","","","","","10","130","98","10195","10183","","81","4","4","200","0","","","","","","","","",""
"2019050408","21","2","","450","","","","","5","160","91","10199","10187","","64","4","4","200","0","","","","","","","","",""
"2019050409","22","3","","600","","","","","5","183","91","10199","10187","","55","4","4","200","0","","","","","","","","",""
"2019050410","21","3","","600","","","","","5","204","75","10197","10186","","43","4","4","200","0","","","","","","","","",""
"2019050411","25","2","","700","","","","","5","225","86","10195","10184","","41","4","4","200","0","","","","","","","","",""
"2019050412","32","2","","700","","","","","5","253","96","10187","10176","","37","6","6","200","0","","","","","","","","",""
"2019050413","32","4","","700","","","","","5","264","65","10179","10168","","28","6","6","200","0","","","","","","","","",""
"2019050414","29","9","","700","","","","","5","263","67","10175","10164","","29","6","6","200","0","","","","","","","","",""
"2019050415","28","8","","1000","","","","","","262","81","10170","10159","","32","6","6","200","0","","","","","","","","",""
"2019050416","27","7","","1000","","","","","","260","67","10164","10153","","30","6","6","200","0","","","","","","","","",""
"2019050417","28","7","","1000","","","","","","247","30","10164","10153","","24","6","6","200","0","","","","","","","","",""
"2019050418","27","7","","1000","","","","","","223","26","10165","10154","","27","6","6","200","0","","","","","","","","",""
"2019050419","31","5","","1000","","","","","","186","49","10168","10156","","40","6","6","200","0","","","","","","","","",""
"2019050420","33","4","","1000","","","","","","175","59","10171","10159","","46","6","6","200","0","","","","","","","","",""
"2019050421","1","2","","1000","","","","","","169","58","10175","10163","","48","7","7","200","0","","","","","","","","",""
"2019050422","30","2","","1000","","","","","","157","73","10178","10166","","58","7","7","200","0","","","","","","","","",""
"2019050423","33","2","","1000","","","","","","144","74","10179","10167","","63","7","7","200","0","","","","","","","","",""
"2019050424","32","1","","1000","","","","","","128","73","10178","10166","","69","7","7","200","0","","","","","","","","",""
"2019050501","33","3","","1000","","","","","","126","75","10179","10167","","71","7","7","200","0","","","","","","","","",""
"2019050502","35","3","","1000","","","","","","119","87","10178","10166","","81","7","7","200","0","","","","","","","","",""
"2019050503","34","2","","1000","","","","","","114","84","10177","10165","","82","7","7","200","0","","","","","","","","",""
"2019050504","31","2","","500","","","","","10","100","86","10174","10162","","92","7","7","200","0","","","","","","","","",""
"2019050505","28","2","","500","","","","","10","99","81","10173","10161","","89","7","7","200","0","","","","","","","","",""
"2019050506","34","2","","400","","","","","10","104","83","10176","10164","","87","7","7","200","0","","","","","","","","",""
"2019050507","1","1","","400","","","","","10","124","95","10180","10168","","83","7","7","200","0","","","","","","","","",""
"2019050508","35","1","","500","","","","","5","160","97","10183","10171","","66","7","7","200","0","","","","","","","","",""
"2019050509","23","2","","600","","","","","5","191","85","10181","10169","","50","4","4","200","0","","","","","","","","",""
"2019050510","19","3","","700","","","","","5","217","76","10175","10164","","40","3","3","200","0","","","","","","","","",""
"2019050511","21","3","","700","","","","","5","245","72","10171","10160","","33","3","3","200","0","","","","","","","","",""
"2019050512","28","8","","1000","","","","","","261","14","10164","10153","","20","3","3","200","0","","","","","","","","",""
"2019050513","28","10","","1000","","","","","","264","29","10157","10146","","22","1","1","200","0","","","","","","","","",""
"2019050514","28","10","","1000","","","","","","261","1","10153","10142","","18","0","","","","","","","","","","","",""
"2019050515","29","16","","1000","","","","","","244","1","10151","10140","","20","0","","","","","","","","","","","",""
"2019050516","28","13","","1000","","","","","","237","-8","10143","10132","","20","2","2","200","0","","","","","","","","",""
"2019050517","26","10","","1000","","","","","","225","18","10141","10130","","25","2","2","200","0","","","","","","","","",""
"2019050518","32","5","","1000","","","","","","194","55","10138","10127","","40","4","4","200","0","","","","","","","","",""
"2019050519","27","8","","1000","","","","","","187","29","10137","10126","","35","5","5","200","0","","","","","","","","",""
"2019050520","28","5","","1000","","","","","","173","57","10142","10130","","46","2","2","200","0","","","","","","","","",""
"2019050521","31","4","","1000","","","","","","144","93","10151","10139","","72","0","","","","","","","","","","","",""
"2019050522","29","3","","1000","","","","","","152","93","10154","10142","","68","5","5","150","3","","","","","","","","",""
"2019050523","32","14","","1000","","","","","","154","66","10158","10146","","56","5","5","130","3","","","","","","","","",""
"2019050524","32","13","","1000","","","","","","135","64","10163","10151","","62","5","5","120","3","","","","","","","","",""
"2019050601","32","12","","1000","","","","","","126","43","10164","10152","","57","6","6","100","3","","","","","","","","",""
"2019050602","33","11","","1000","","","","","","111","13","10168","10156","","51","6","6","100","3","","","","","","","","",""
"2019050603","33","10","","1000","","","","","","106","9","10173","10161","","51","2","2","150","3","","","","","","","","",""
"2019050604","32","7","","1000","","","","","","87","6","10171","10159","","57","2","2","150","3","","","","","","","","",""
"2019050605","33","8","","1000","","","","","","88","-1","10175","10163","","53","2","2","150","3","","","","","","","","",""
"2019050606","33","12","","1000","","","","","","95","-24","10180","10168","","43","0","","","","","","","","","","","",""
"2019050607","33","13","","1000","","","","","","109","-23","10187","10175","","40","0","","","","","","","","","","","",""
"2019050608","36","12","","1000","","","","","","130","-43","10190","10178","","30","0","","","","","","","","","","","",""
"2019050609","1","16","","1000","","","","","","144","-80","10189","10177","","21","0","","","","","","","","","","","",""
"2019050610","1","16","","1000","","","","","","162","-94","10189","10177","","17","0","","","","","","","","","","","",""
"2019050611","34","11","","1000","","","","","","172","-81","10184","10172","","17","0","","","","","","","","","","","",""
"2019050612","33","16","","1000","","","","","","177","-86","10182","10170","","16","0","","","","","","","","","","","",""
"2019050613","32","16","","1000","","","","","","188","-79","10171","10159","","16","0","","","","","","","","","","","",""
"2019050614","31","14","","1000","","","","","","188","-72","10164","10152","","17","0","","","","","","","","","","","",""
"2019050615","30","13","","1000","","","","","","193","-71","10155","10144","","16","0","","","","","","","","","","","",""
"2019050616","30","11","","1000","","","","","","191","-71","10150","10139","","16","0","","","","","","","","","","","",""
"2019050617","27","13","","1000","","","","","","180","20","10149","10137","","35","0","","","","","","","","","","","",""
"2019050618","27","15","","1000","","","","","","159","10","10149","10137","","36","0","","","","","","","","","","","",""
"2019050619","26","11","","1000","","","","","","146","29","10152","10140","","45","0","","","","","","","","","","","",""
"2019050620","28","8","","1000","","","","","","137","41","10159","10147","","52","0","","","","","","","","","","","",""
"2019050621","29","6","","1000","","","","","","132","-2","10168","10156","","40","0","","","","","","","","","","","",""
"2019050622","29","3","","1000","","","","","","113","-12","10173","10161","","42","0","","","","","","","","","","","",""
"2019050623","23","1","","1000","","","","","","116","-19","10175","10163","","39","0","","","","","","","","","","","",""
"2019050624","31","4","","1000","","","","","","107","2","10174","10162","","48","0","","","","","","","","","","","",""
"2019050701","30","4","","1000","","","","","","85","1","10174","10162","","56","0","","","","","","","","","","","",""
"2019050702","22","2","","1000","","","","","","78","32","10173","10161","","73","0","","","","","","","","","","","",""
"2019050703","36","2","","1000","","","","","","76","22","10171","10159","","69","0","","","","","","","","","","","",""
"2019050704","2","2","","1000","","","","","","66","17","10172","10160","","71","0","","","","","","","","","","","",""
"2019050705","36","2","","1000","","","","","","55","6","10173","10161","","71","0","","","","","","","","","","","",""
"2019050706","34","1","","1000","","","","","","51","15","10176","10164","","77","0","","","","","","","","","","","",""
"2019050707","28","1","","1000","","","","","","106","34","10179","10167","","61","0","","","","","","","","","","","",""
"2019050708","17","4","","1000","","","","","","138","38","10183","10171","","51","0","","","","","","","","","","","",""
"2019050709","18","4","","1000","","","","","","158","29","10183","10171","","42","0","","","","","","","","","","","",""
"2019050710","17","5","","1000","","","","","","178","52","10181","10169","","43","0","","","","","","","","","","","",""
"2019050711","19","8","","1000","","","","","","188","54","10180","10168","","41","0","","","","","","","","","","","",""
"2019050712","23","9","","1000","","","","","","194","31","10175","10163","","34","0","","","","","","","","","","","",""
"2019050713","28","6","","1000","","","","","","212","6","10161","10150","","26","0","","","","","","","","","","","",""
"2019050714","26","11","","1000","","","","","","212","31","10154","10143","","31","0","","","","","","","","","","","",""
"2019050715","25","12","","1000","","","","","","212","24","10145","10134","","29","0","","","","","","","","","","","",""
"2019050716","26","14","","1000","","","","","","197","20","10139","10128","","31","0","","","","","","","","","","","",""
"2019050717","25","12","","1000","","","","","","187","17","10140","10129","","32","0","","","","","","","","","","","",""
"2019050718","25","10","","1000","","","","","","177","12","10139","10127","","33","0","","","","","","","","","","","",""
"2019050719","25","8","","1000","","","","","","163","5","10142","10130","","34","0","","","","","","","","","","","",""
"2019050720","17","5","","1000","","","","","","134","31","10145","10133","","50","0","","","","","","","","","","","",""
"2019050721","21","5","","1000","","","","","","137","42","10150","10138","","53","0","","","","","","","","","","","",""
"2019050722","21","3","","1000","","","","","","132","46","10154","10142","","56","0","","","","","","","","","","","",""
"2019050723","15","5","","1000","","","","","","114","46","10156","10144","","63","0","","","","","","","","","","","",""
"2019050724","16","7","","1000","","","","","","118","55","10158","10146","","65","0","","","","","","","","","","","",""
"2019050801","17","4","","1000","","","","","","113","64","10158","10146","","72","0","","","","","","","","","","","",""
"2019050802","14","6","","1000","","","","","","78","42","10152","10140","","78","0","","","","","","","","","","","",""
"2019050803","14","9","","1000","","","","","","79","41","10150","10138","","77","0","","","","","","","","","","","",""
"2019050804","15","7","","1000","","","","","","81","35","10149","10137","","73","0","","","","","","","","","","","",""
"2019050805","15","8","","1000","","","","","","80","35","10146","10134","","73","0","","","","","","","","","","","",""
"2019050806","16","7","","1000","","","","","","94","37","10147","10135","","68","0","","","","","","","","","","","",""
"2019050807","15","6","","1000","","","","","","124","39","10147","10135","","56","3","3","200","0","","","","","","","","",""
"2019050808","20","6","","1000","","","","","","146","43","10146","10134","","50","5","5","200","0","","","","","","","","",""
"2019050809","20","7","","1000","","","","","","163","56","10143","10131","","49","5","5","200","0","","","","","","","","",""
"2019050810","22","8","","1000","","","","","","180","62","10140","10128","","46","5","5","200","0","","","","","","","","",""
"2019050811","22","9","22","1000","","","","","","189","69","10136","10125","","46","6","6","200","0","","","","","","","","",""
"2019050812","20","8","","1000","","","","","","195","73","10127","10116","","45","6","6","200","0","","","","","","","","",""
"2019050813","23","9","22","1000","","","","","","198","74","10118","10107","","44","6","6","200","0","","","","","","","","",""
"2019050814","23","10","","1000","","","","","","192","83","10113","10102","","49","7","7","200","0","","","","","","","","",""
"2019050815","23","8","19","1000","","","","","","202","79","10103","10092","","45","6","6","200","0","","","","","","","","",""
"2019050816","24","13","","1000","","","","","","184","79","10102","10091","","50","6","6","200","0","","","","","","","","",""
"2019050817","24","9","","1000","","","","","","184","72","10101","10090","","48","6","6","200","0","","","","","","","","",""
"2019050818","25","10","","1000","","","","","","172","77","10104","10092","","54","7","7","200","0","","","","","","","","",""
"2019050819","24","6","","1000","","","","","","156","80","10108","10096","","61","7","7","200","0","","","","","","","","",""
"2019050820","21","2","","1000","","","","","","145","82","10112","10100","","66","6","6","200","0","","","","","","","","",""
"2019050821","22","3","","1000","","","","","","143","87","10113","10101","","69","6","6","200","0","","","","","","","","",""
"2019050822","21","5","","1000","","","","","","140","95","10119","10107","","74","7","7","200","0","","","","","","","","",""
"2019050823","17","4","","1000","","","","","","132","90","10115","10103","","76","7","7","200","0","","","","","","","","",""
"2019050824","15","5","","1000","","","","","","120","91","10114","10102","","82","7","7","180","0","","","","","","","","",""
"2019050901","19","3","","1000","","","","","","124","93","10113","10101","","82","7","7","180","0","","","","","","","","",""
"2019050902","16","3","","800","","","","","10","123","94","10112","10100","","83","7","7","180","0","","","","","","","","",""
"2019050903","17","4","","800","","","","","10","123","96","10110","10098","","84","7","7","180","0","","","","","","","","",""
"2019050904","16","4","","800","","","","","10","107","83","10111","10099","","85","6","6","180","0","","","","","","","","",""
"2019050905","18","4","","700","","","","","10","112","90","10109","10097","","87","6","6","180","0","","","","","","","","",""
"2019050906","19","4","","700","","","","","10","117","89","10111","10099","","83","6","6","180","0","","","","","","","","",""
"2019050907","20","5","","1000","","","","","","134","87","10115","10103","","73","6","6","180","0","","","","","","","","",""
"2019050908","20","5","","1000","","","","","","146","84","10116","10104","","66","6","6","180","0","","","","","","","","",""
"2019050909","21","5","","1000","","","","","","170","64","10115","10103","","50","6","6","180","0","","","","","","","","",""
"2019050910","24","6","","1000","","","","","","183","28","10111","10100","","36","4","4","180","0","","","","","","","","",""
"2019050911","28","6","17","1000","","","","","","194","31","10112","10101","","34","3","3","180","0","","","","","","","","",""
"2019050912","29","9","","1000","","","","","","208","31","10109","10098","","31","4","4","180","0","","","","","","","","",""
"2019050913","26","9","","1000","","","","","","211","24","10107","10096","","30","2","2","180","0","","","","","","","","",""
"2019050914","27","9","","1000","","","","","","211","27","10104","10093","","30","1","1","180","0","","","","","","","","",""
"2019050915","27","9","","1000","","","","","","219","31","10099","10088","","29","0","","","","","","","","","","","",""
"2019050916","23","10","","1000","","","","","","211","31","10098","10087","","31","0","","","","","","","","","","","",""
"2019050917","23","9","","1000","","","","","","204","28","10098","10087","","31","0","","","","","","","","","","","",""
"2019050918","25","8","","1000","","","","","","187","33","10103","10092","","36","0","","","","","","","","","","","",""
"2019050919","24","6","","1000","","","","","","166","41","10111","10099","","43","0","","","","","","","","","","","",""
"2019050920","22","4","","1000","","","","","","147","45","10115","10103","","51","0","","","","","","","","","","","",""
"2019050921","25","2","","1000","","","","","","139","47","10118","10106","","54","0","","","","","","","","","","","",""
"2019050922","30","3","","1000","","","","","","119","74","10123","10111","","74","0","","","","","","","","","","","",""
"2019050923","33","3","","1000","","","","","","111","77","10127","10115","","80","0","","","","","","","","","","","",""
"2019050924","35","1","","1000","","","","","","106","88","10131","10119","","89","0","","","","","","","","","","","",""
"2019051001","12","1","","1000","","","","","","102","83","10131","10119","","88","0","","","","","","","","","","","",""
"2019051002","22","2","","1000","","","","","","88","71","10133","10121","","89","0","","","","","","","","","","","",""
"2019051003","15","2","","900","","","","","10","83","70","10135","10123","","91","2","2","200","0","","","","","","","","",""
"2019051004","16","4","","800","","","","","10","85","64","10139","10127","","87","2","2","200","0","","","","","","","","",""
"2019051005","13","5","","700","","","","","10","79","63","10140","10128","","90","0","","","","","","","","","","","",""
"2019051006","5","2","","600","","","","","10","89","76","10143","10131","","91","0","","","","","","","","","","","",""
"2019051007","33","2","","600","","","","","10","122","99","10144","10132","","86","0","","","","","","","","","","","",""
"2019051008","1","3","","900","","","","","5","147","91","10145","10133","","69","0","","","","","","","","","","","",""
"2019051009","3","3","","900","","","","","5","169","89","10142","10130","","59","0","","","","","","","","","","","",""
"2019051010","5","2","","900","","","","","5","196","73","10141","10130","","45","0","","","","","","","","","","","",""
"2019051011","25","3","","1000","","","","","","215","91","10140","10129","","45","0","","","","","","","","","","","",""
"2019051012","32","4","","1000","","","","","","237","101","10134","10123","","42","0","","","","","","","","","","","",""
"2019051013","32","6","","1000","","","","","","243","74","10128","10117","","34","1","1","200","0","","","","","","","","",""
"2019051014","27","8","","1000","","","","","","248","115","10123","10112","","43","2","2","200","0","","","","","","","","",""
"2019051015","30","12","","1000","","","","","","236","124","10122","10111","","50","2","2","200","0","","","","","","","","",""
"2019051016","28","11","","1000","","","","","","219","93","10121","10110","","45","5","5","200","0","","","","","","","","",""
"2019051017","26","7","","1000","","","","","","215","76","10122","10111","","41","4","4","200","0","","","","","","","","",""
"2019051018","28","10","","1000","","","","","","187","51","10125","10114","","41","4","4","200","0","","","","","","","","",""
"2019051019","30","9","","1000","","","","","","167","36","10130","10118","","41","2","2","200","0","","","","","","","","",""
"2019051020","32","6","","1000","","","","","","138","65","10134","10122","","61","5","5","200","0","","","","","","","","",""
"2019051021","31","4","","1000","","","","","","135","73","10138","10126","","66","5","5","200","0","","","","","","","","",""
"2019051022","3","2","","1000","","","","","","136","81","10141","10129","","69","7","7","200","0","","","","","","","","",""
"2019051023","34","3","","1000","","","","","","128","85","10144","10132","","75","7","7","200","0","","","","","","","","",""
"2019051024","34","2","","1000","","","","","","131","83","10145","10133","","73","7","7","200","0","","","","","","","","",""
"2019051101","34","2","","1000","","","","","","131","87","10141","10129","","75","7","7","200","0","","","","","","","","",""
"2019051102","34","3","","1000","","","","","","126","86","10137","10125","","77","7","7","200","0","","","","","","","","",""
"2019051103","31","3","","1000","","","","","","117","81","10136","10124","","79","7","7","200","0","","","","","","","","",""
"2019051104","34","2","","1000","","","","","","113","74","10139","10127","","77","7","7","200","0","","","","","","","","",""
"2019051105","27","1","","1000","","","","","","105","85","10140","10128","","88","7","7","200","0","","","","","","","","",""
"2019051106","33","2","","800","","","","","10","105","84","10147","10135","","87","5","5","200","0","","","","","","","","",""
"2019051107","3","1","","800","","","","","10","135","99","10154","10142","","79","0","","","","","","","","","","","",""
"2019051108","33","2","","800","","","","","10","165","105","10154","10142","","68","0","","","","","","","","","","","",""
"2019051109","30","3","","800","","","","","5","182","96","10155","10143","","57","0","","","","","","","","","","","",""
"2019051110","36","2","","900","","","","","5","204","83","10152","10141","","46","0","","","","","","","","","","","",""
"2019051111","30","3","","1000","","","","","","227","105","10149","10138","","46","0","","","","","","","","","","","",""
"2019051112","32","3","","1000","","","","","","247","105","10146","10135","","41","0","","","","","","","","","","","",""
"2019051113","18","3","","1000","","","","","","265","111","10141","10130","","39","0","","","","","","","","","","","",""
"2019051114","27","9","","1000","","","","","","258","119","10136","10125","","42","0","","","","","","","","","","","",""
"2019051115","28","8","","1000","","","","","","257","119","10133","10122","","42","0","","","","","","","","","","","",""
"2019051116","29","8","","1000","","","","","","248","109","10127","10116","","42","0","","","","","","","","","","","",""
"2019051117","29","7","","1000","","","","","","250","104","10124","10113","","40","1","1","200","0","","","","","","","","",""
"2019051118","30","7","","1000","","","","","","234","57","10122","10111","","32","1","1","200","0","","","","","","","","",""
"2019051119","30","6","","1000","","","","","","205","32","10123","10112","","32","0","","","","","","","","","","","",""
"2019051120","31","6","","1000","","","","","","173","5","10132","10120","","32","0","","","","","","","","","","","",""
"2019051121","32","6","","1000","","","","","","154","31","10139","10127","","43","0","","","","","","","","","","","",""
"2019051122","36","4","","1000","","","","","","141","54","10140","10128","","56","0","","","","","","","","","","","",""
"2019051123","27","3","","1000","","","","","","132","68","10142","10130","","65","0","","","","","","","","","","","",""
"2019051124","35","1","","1000","","","","","","134","66","10146","10134","","64","0","","","","","","","","","","","",""
"2019051201","31","2","","1000","","","","","","124","71","10149","10137","","70","0","","","","","","","","","","","",""
"2019051202","31","2","","1000","","","","","","118","79","10153","10141","","77","0","","","","","","","","","","","",""
"2019051203","34","2","","1000","","","","","","126","62","10153","10141","","65","0","","","","","","","","","","","",""
"2019051204","3","3","","1000","","","","","","118","76","10151","10139","","76","0","","","","","","","","","","","",""
"2019051205","27","3","","1000","","","","","","110","81","10150","10138","","83","0","","","","","","","","","","","",""
"2019051206","35","1","","1000","","","","","","111","79","10153","10141","","81","3","3","200","0","","","","","","","","",""
"2019051207","33","2","","1000","","","","","","138","102","10157","10145","","79","5","5","200","0","","","","","","","","",""
"2019051208","33","2","","1000","","","","","","171","100","10161","10149","","63","7","7","200","0","","","","","","","","",""
"2019051209","36","2","","1000","","","","","","201","92","10160","10149","","49","7","7","200","0","","","","","","","","",""
"2019051210","11","6","","1000","","","","","","234","83","10159","10148","","38","4","4","200","0","","","","","","","","",""
"2019051211","14","5","","1000","","","","","","243","86","10159","10148","","37","6","2","120","3","6","200","0","","","","","",""
"2019051212","24","3","","1000","","","","","","250","85","10156","10145","","35","7","2","120","3","7","200","0","","","","","",""
"2019051213","30","7","","1000","","","","","","250","115","10152","10141","","43","7","7","200","0","","","","","","","","",""
"2019051214","2","2","","1000","","","","","","268","92","10145","10134","","33","5","5","200","0","","","","","","","","",""
"2019051215","29","10","","1000","","","","","","267","107","10143","10132","","37","5","5","200","0","","","","","","","","",""
"2019051216","27","7","","1000","","","","","","267","95","10140","10129","","34","2","2","200","0","","","","","","","","",""
