"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2019060212","27","6","","1000","","","","","","258","113","10080","10069","","40","0","","","","","","","","","","","",""
"2019060213","22","5","","1000","","","","","","266","93","10076","10065","","34","0","","","","","","","","","","","",""
"2019060214","28","8","","1000","","","","","","267","92","10071","10060","","33","0","","","","","","","","","","","",""
"2019060215","28","9","","1000","","","","","","265","100","10064","10053","","35","0","","","","","","","","","","","",""
"2019060216","29","11","","1000","","","","","","260","64","10062","10051","","29","0","","","","","","","","","","","",""
"2019060217","30","10","","1000","","","","","","254","72","10062","10051","","31","0","","","","","","","","","","","",""
"2019060218","29","8","","1000","","","","","","238","72","10062","10051","","35","0","","","","","","","","","","","",""
"2019060219","29","8","","1000","","","","","","220","67","10064","10053","","37","0","","","","","","","","","","","",""
"2019060220","28","3","","1000","","","","","","195","89","10066","10055","","50","0","","","","","","","","","","","",""
"2019060221","31","6","","1000","","","","","","176","99","10073","10062","","61","0","","","","","","","","","","","",""
"2019060222","32","5","","1000","","","","","","171","104","10079","10068","","65","0","","","","","","","","","","","",""
"2019060223","32","5","","1000","","","","","","165","105","10081","10069","","68","0","","","","","","","","","","","",""
"2019060224","31","4","","1000","","","","","","165","114","10082","10070","","72","0","","","","","","","","","","","",""
"2019060301","1","1","","1000","","","","","","154","117","10079","10067","","79","0","","","","","","","","","","","",""
"2019060302","34","2","","1000","","","","","","152","124","10079","10067","","84","0","","","","","","","","","","","",""
"2019060303","32","1","","1000","","","","","","143","116","10075","10063","","84","0","","","","","","","","","","","",""
"2019060304","30","4","","1000","","","","","","144","119","10080","10068","","85","0","","","","","","","","","","","",""
"2019060305","36","1","","1000","","","","","","141","118","10082","10070","","86","0","","","","","","","","","","","",""
"2019060306","31","1","","1000","","","","","","145","117","10082","10070","","83","0","","","","","","","","","","","",""
"2019060307","28","1","","1000","","","","","","180","118","10087","10076","","67","0","","","","","","","","","","","",""
"2019060308","18","3","","1000","","","","","","208","117","10091","10080","","56","0","","","","","","","","","","","",""
"2019060309","15","5","","1000","","","","","","228","127","10088","10077","","53","0","","","","","","","","","","","",""
"2019060310","19","4","","1000","","","","","","244","137","10088","10077","","52","0","","","","","","","","","","","",""
"2019060311","19","4","","1000","","","","","","261","130","10092","10081","","44","2","2","200","0","","","","","","","","",""
"2019060312","28","12","","1000","","","","","","252","153","10104","10093","","54","2","2","200","0","","","","","","","","",""
"2019060313","35","13","","1000","","","","","","252","157","10100","10089","","56","3","3","30","6","","","","","","","","",""
"2019060314","28","4","","1000","","","","","","272","139","10085","10074","","44","0","","","","","","","","","","","",""
"2019060315","15","6","","1000","","","","","","281","118","10065","10054","","36","0","","","","","","","","","","","",""
"2019060316","16","11","","1000","","","","","","284","133","10051","10040","","39","0","","","","","","","","","","","",""
"2019060317","19","9","","1000","","","","","","290","139","10050","10039","","40","0","","","","","","","","","","","",""
"2019060318","20","7","","1000","","","","","","283","136","10056","10045","","40","0","","","","","","","","","","","",""
"2019060319","29","6","","1000","","","","","","259","132","10064","10053","","45","0","","","","","","","","","","","",""
"2019060320","29","5","","1000","","","","","","231","110","10067","10056","","47","0","","","","","","","","","","","",""
"2019060321","28","10","","1000","","","","","","205","141","10077","10066","","67","0","","","","","","","","","","","",""
"2019060322","30","6","","1000","","","","","","194","124","10086","10075","","64","1","1","200","0","","","","","","","","",""
"2019060323","31","5","","1000","","","","","","188","117","10091","10080","","63","3","3","200","0","","","","","","","","",""
"2019060324","26","4","","1000","","","","","","188","122","10095","10084","","65","3","3","200","0","","","","","","","","",""
"2019060401","5","1","","1000","","","","","","174","128","10092","10081","","74","3","3","200","0","","","","","","","","",""
"2019060402","34","2","","1000","","","","","","163","136","10095","10083","","84","3","3","200","0","","","","","","","","",""
"2019060403","32","2","","1000","","","","","","163","127","10100","10088","","79","3","3","200","0","","","","","","","","",""
"2019060404","14","5","","1000","","","","","","147","115","10094","10082","","81","3","3","200","0","","","","","","","","",""
"2019060405","23","3","","1000","","","","","","154","125","10093","10081","","83","3","3","200","0","","","","","","","","",""
"2019060406","18","6","","1000","","","","","","184","120","10093","10082","","67","1","1","200","0","","","","","","","","",""
"2019060407","15","5","","1000","","","","","","204","116","10096","10085","","57","0","","","","","","","","","","","",""
"2019060408","15","7","","1000","","","","","","230","106","10093","10082","","46","0","","","","","","","","","","","",""
"2019060409","20","5","","1000","","","","","","245","136","10097","10086","","50","2","2","200","0","","","","","","","","",""
"2019060410","21","6","","1000","","","","","","262","131","10094","10083","","45","0","","","","","","","","","","","",""
"2019060411","22","9","20","1000","","","","","","272","141","10094","10083","","45","2","2","200","0","","","","","","","","",""
"2019060412","23","11","","1000","","","","","","268","150","10094","10083","","48","2","2","200","0","","","","","","","","",""
"2019060413","24","9","","1000","","","","","","272","144","10091","10080","","46","2","2","200","0","","","","","","","","",""
"2019060414","24","8","","1000","","","","","","273","151","10083","10072","","48","0","","","","","","","","","","","",""
"2019060415","29","13","","1000","","","","","","254","154","10083","10072","","54","0","","","","","","","","","","","",""
"2019060416","29","8","","1000","","","","","","249","167","10082","10071","","60","0","","","","","","","","","","","",""
"2019060417","30","10","","1000","","","","","","236","167","10081","10070","","65","0","","","","","","","","","","","",""
"2019060418","24","7","","1000","","","","","","238","166","10082","10071","","64","0","","","","","","","","","","","",""
"2019060419","27","8","","1000","","","","","","204","166","10088","10077","","79","0","","","","","","","","","","","",""
"2019060420","28","6","","1000","","","","","","190","161","10091","10080","","83","1","1","30","6","","","","","","","","",""
"2019060421","30","7","","1000","","","","","","190","163","10097","10086","","85","3","3","15","7","","","","","","","","",""
"2019060422","29","7","","1000","","","","","","187","160","10103","10092","","84","8","8","15","7","","","","","","","","",""
"2019060423","30","7","","1000","","","","","","186","161","10113","10102","","85","8","8","12","7","","","","","","","","",""
"2019060424","26","4","","1000","","","","","","183","159","10108","10097","","86","8","8","12","7","","","","","","","","",""
"2019060501","17","3","","1000","","","","","","181","158","10104","10093","","87","8","8","12","7","","","","","","","","",""
"2019060502","21","1","","1000","","","","","","180","157","10104","10093","","86","8","8","12","7","","","","","","","","",""
"2019060503","30","8","","800","","","","","10","181","160","10109","10098","","88","8","8","14","7","","","","","","","","",""
"2019060504","23","2","","800","","","","","10","180","159","10100","10089","","87","8","8","14","7","","","","","","","","",""
"2019060505","2","2","","600","","","","","10","183","160","10104","10093","","86","8","8","14","7","","","","","","","","",""
"2019060506","26","2","","600","","","","","10","186","161","10109","10098","","85","8","8","14","7","","","","","","","","",""
"2019060507","1","4","","600","","","","","10","190","160","10114","10103","","83","8","8","14","7","","","","","","","","",""
"2019060508","35","3","","600","","","","","10","196","163","10122","10111","","81","8","8","14","7","","","","","","","","",""
"2019060509","28","3","","600","","","","","10","199","163","10129","10118","","80","8","8","14","7","","","","","","","","",""
"2019060510","2","3","","600","","","","","5","225","166","10128","10117","","70","4","4","18","7","","","","","","","","",""
"2019060511","24","3","","600","","","","","5","246","166","10127","10116","","61","5","5","200","0","","","","","","","","",""
"2019060512","30","4","","600","","","","","5","264","176","10130","10119","","58","5","5","200","0","","","","","","","","",""
"2019060513","29","8","","600","","","","","5","263","182","10127","10116","","61","3","3","200","0","","","","","","","","",""
"2019060514","30","9","","600","","","","","5","264","182","10126","10115","","61","0","","","","","","","","","","","",""
"2019060515","29","12","","700","","","","","5","257","175","10126","10115","","60","0","","","","","","","","","","","",""
"2019060516","25","7","","800","","","","","5","250","173","10123","10112","","62","1","1","200","0","","","","","","","","",""
"2019060517","28","7","","800","","","","","5","241","167","10121","10110","","63","2","2","200","0","","","","","","","","",""
"2019060518","29","6","","700","","","","","5","231","173","10114","10103","","70","2","2","200","0","","","","","","","","",""
"2019060519","32","7","","700","","","","","5","222","173","10112","10101","","74","6","6","170","0","","","","","","","","",""
"2019060520","30","7","","1000","","","","","","221","173","10116","10105","","74","6","6","150","3","","","","","","","","",""
"2019060521","30","10","","1000","","","","","","200","169","10123","10112","","82","6","6","150","3","","","","","","","","",""
"2019060522","29","6","","1000","","","","","","186","166","10128","10117","","88","6","6","150","3","","","","","","","","",""
"2019060523","31","5","","1000","","","","","","177","165","10121","10109","","93","6","6","150","3","","","","","","","","",""
"2019060524","30","7","","1000","","","","","","176","165","10128","10116","","93","6","6","150","3","","","","","","","","",""
"2019060601","27","4","","600","","","","","10","173","165","10130","10118","","95","6","6","150","3","","","","","","","","",""
"2019060602","29","3","","500","","","","","10","172","166","10128","10116","","96","6","4","5","7","6","150","3","","","","","",""
"2019060603","28","2","","500","","","","","10","175","167","10126","10114","","95","6","2","5","7","6","150","3","","","","","",""
"2019060604","29","2","","500","","","","","10","174","166","10131","10119","","95","6","2","5","7","6","150","3","","","","","",""
"2019060605","34","2","","500","","","","","10","173","167","10131","10119","","96","7","7","150","3","","","","","","","","",""
"2019060606","32","2","","400","","","","","10","176","170","10130","10118","","96","8","8","150","4","","","","","","","","",""
"2019060607","3","2","","500","","","","","10","192","175","10126","10115","","90","8","8","150","4","","","","","","","","",""
"2019060608","23","3","","500","","","","","10","205","179","10126","10115","","85","8","8","150","4","","","","","","","","",""
"2019060609","24","2","","500","","","","","10","216","176","10119","10108","","78","8","8","150","4","","","","","","","","",""
"2019060610","22","4","","500","","","","","10","225","177","10119","10108","","74","8","8","150","4","","","","","","","","",""
"2019060611","25","1","","500","","","","","10","228","173","10116","10105","","71","8","8","150","4","","","","","","","","",""
"2019060612","36","3","","500","","","","","10","231","179","10114","10103","","73","8","8","150","4","","","","","","","","",""
"2019060613","29","2","","500","","","","","5","240","180","10112","10101","","69","8","8","150","4","","","","","","","","",""
"2019060614","35","6","","500","","","","","10","229","185","10104","10093","","77","8","8","150","4","","","","","","","","",""
"2019060615","31","8","","400","","","","","60","214","191","10113","10102","0","87","8","2","40","6","8","80","4","","","","","",""
"2019060616","1","6","","300","","","","","61","210","194","10095","10084","3","91","8","2","40","6","8","80","4","","","","","",""
"2019060617","34","7","","300","","","","","61","209","186","10092","10081","0","87","8","2","40","6","8","80","4","","","","","",""
"2019060618","2","12","","300","","","","","10","212","185","10076","10065","1","85","8","2","40","6","8","80","4","","","","","",""
"2019060619","5","12","","600","","","","","60","222","164","10070","10059","0","70","8","4","40","6","8","80","4","","","","","",""
"2019060620","12","9","","300","","","","","63","208","181","10086","10075","7","85","8","6","40","6","8","80","4","","","","","",""
"2019060621","5","9","","450","","","","","61","197","180","10080","10069","9","90","8","6","40","6","8","70","4","","","","","",""
"2019060622","7","8","","700","","","","","61","193","177","10070","10059","7","90","8","6","40","6","8","70","4","","","","","",""
"2019060623","8","10","","700","","","","","61","195","171","10058","10047","3","86","8","6","40","6","8","70","4","","","","","",""
"2019060624","9","8","","700","","","","","61","194","166","10044","10033","1","84","8","6","40","6","8","70","4","","","","","",""
"2019060701","9","8","","700","","","","","61","189","165","10033","10022","1","86","8","6","40","6","8","70","4","","","","","",""
"2019060702","7","9","","450","","","","","61","180","166","10023","10012","9","92","8","1","15","7","6","30","6","8","70","5","","",""
"2019060703","1","7","","350","","","","","63","174","168","10022","10011","21","96","8","1","15","7","6","30","6","8","70","5","","",""
"2019060704","1","11","","300","","","","","95","171","167","10017","10006","109","98","8","2","5","7","3","15","9","6","30","6","8","70","5"
"2019060705","2","10","","450","","","","","91","171","166","10017","10006","32","97","8","4","10","7","6","30","6","8","70","5","","",""
"2019060706","35","8","","800","","","","","61","172","164","10015","10004","7","95","8","1","10","7","6","30","6","8","70","5","","",""
"2019060707","1","9","","1000","","","","","61","176","162","10014","10003","2","92","8","1","10","7","6","30","6","8","70","5","","",""
"2019060708","2","7","","1000","","","","","61","181","166","10011","10000","2","91","8","4","30","6","8","70","5","","","","","",""
"2019060709","36","7","","900","","","","","61","186","169","10018","10007","3","89","8","2","15","7","5","30","6","8","70","5","","",""
"2019060710","36","11","","700","","","","","61","191","175","10021","10010","1","91","8","2","15","7","5","30","6","8","70","5","","",""
"2019060711","1","11","","700","","","","","61","194","175","10027","10016","0","89","8","2","15","7","5","40","6","8","90","5","","",""
"2019060712","2","10","","700","","","","","61","201","177","10030","10019","5","86","8","2","10","7","5","30","6","8","90","5","","",""
"2019060713","2","13","","1000","","","","","21","219","182","10029","10018","0","80","7","4","30","6","7","100","4","","","","","",""
"2019060714","2","13","","1000","","","","","","229","169","10030","10019","","69","7","4","30","6","7","80","4","","","","","",""
"2019060715","5","12","","1000","","","","","","236","163","10033","10022","","64","7","4","40","6","7","90","4","","","","","",""
"2019060716","3","13","","1000","","","","","","248","166","10031","10020","","60","6","6","40","6","","","","","","","","",""
"2019060717","2","12","","1000","","","","","","247","156","10037","10026","","57","3","3","40","6","","","","","","","","",""
"2019060718","4","9","","1000","","","","","","244","153","10040","10029","","57","2","2","40","6","","","","","","","","",""
"2019060719","4","7","","1000","","","","","","241","151","10046","10035","","57","1","1","40","6","","","","","","","","",""
"2019060720","2","8","","1000","","","","","","223","153","10056","10045","","65","1","1","40","6","","","","","","","","",""
"2019060721","2","10","","1000","","","","","","215","152","10066","10055","","67","4","4","40","6","","","","","","","","",""
"2019060722","3","9","","1000","","","","","","204","147","10075","10064","","70","4","4","40","6","","","","","","","","",""
"2019060723","2","7","","1000","","","","","","199","143","10078","10067","","70","3","3","40","6","","","","","","","","",""
"2019060724","15","1","","1000","","","","","","178","149","10076","10065","","83","3","3","40","6","","","","","","","","",""
"2019060801","33","5","","1000","","","","","","165","144","10082","10070","","88","3","3","40","6","","","","","","","","",""
"2019060802","30","1","","1000","","","","","","164","146","10083","10071","","89","0","","","","","","","","","","","",""
"2019060803","28","1","","1000","","","","","","157","145","10082","10070","","93","0","","","","","","","","","","","",""
"2019060804","36","3","","1000","","","","","","145","138","10084","10072","","96","0","","","","","","","","","","","",""
"2019060805","34","3","","1000","","","","","","144","137","10089","10077","","96","2","2","200","0","","","","","","","","",""
"2019060806","36","2","","1000","","","","","","157","143","10095","10083","","91","2","2","200","0","","","","","","","","",""
"2019060807","34","2","","1000","","","","","","182","147","10095","10084","","80","2","2","200","0","","","","","","","","",""
"2019060808","12","3","","1000","","","","","","215","137","10094","10083","","62","5","5","200","0","","","","","","","","",""
"2019060809","11","4","","1000","","","","","","235","139","10094","10083","","55","4","4","200","0","","","","","","","","",""
"2019060810","4","2","","1000","","","","","","238","132","10092","10081","","52","6","6","200","0","","","","","","","","",""
"2019060811","18","2","","1000","","","","","","251","123","10089","10078","","45","7","7","200","2","","","","","","","","",""
"2019060812","25","3","","1000","","","","","","261","135","10083","10072","","45","7","7","200","2","","","","","","","","",""
"2019060813","27","2","","1000","","","","","","264","121","10079","10068","","41","7","7","200","0","","","","","","","","",""
"2019060814","29","10","","1000","","","","","","254","161","10077","10066","","57","7","7","200","2","","","","","","","","",""
"2019060815","30","7","","1000","","","","","","258","162","10073","10062","","56","7","1","100","3","7","200","2","","","","","",""
"2019060816","27","9","","1000","","","","","","247","160","10073","10062","","58","7","7","180","2","","","","","","","","",""
"2019060817","27","7","","1000","","","","","","244","148","10075","10064","","55","7","7","180","2","","","","","","","","",""
"2019060818","27","6","","1000","","","","","","238","135","10072","10061","","53","7","7","200","0","","","","","","","","",""
"2019060819","26","5","","1000","","","","","","222","141","10075","10064","","60","6","6","200","0","","","","","","","","",""
"2019060820","27","5","","1000","","","","","","213","142","10075","10064","","64","6","6","180","0","","","","","","","","",""
"2019060821","29","3","","1000","","","","","","205","147","10074","10063","","70","7","7","170","0","","","","","","","","",""
"2019060822","5","2","","1000","","","","","","199","156","10070","10059","","76","7","7","170","0","","","","","","","","",""
"2019060823","1","2","","1000","","","","","","202","155","10069","10058","","75","7","1","40","6","7","170","0","","","","","",""
"2019060824","27","3","","1000","","","","","","192","153","10072","10061","","78","7","2","40","6","7","170","0","","","","","",""
"2019060901","28","5","","1000","","","","","","190","156","10073","10062","","81","7","2","40","6","7","170","0","","","","","",""
"2019060902","29","3","","1000","","","","","","183","152","10074","10063","","82","7","2","40","6","7","120","3","","","","","",""
"2019060903","27","2","","1000","","","","","","181","153","10071","10060","","84","7","4","40","6","7","100","3","","","","","",""
"2019060904","2","2","","1000","","","","","","183","157","10070","10059","","85","7","4","40","6","7","100","3","","","","","",""
"2019060905","32","2","","800","","","","","10","178","157","10065","10054","","87","7","2","40","6","7","100","3","","","","","",""
"2019060906","31","4","","700","","","","","10","182","163","10074","10063","","88","7","3","40","6","7","100","3","","","","","",""
"2019060907","4","1","","1000","","","","","","198","151","10071","10060","","74","7","3","40","6","7","100","3","","","","","",""
"2019060908","30","4","","1000","","","","","","204","160","10075","10064","","76","7","5","40","6","7","100","3","","","","","",""
"2019060909","21","3","","1000","","","","","","221","158","10070","10059","","67","7","5","40","6","7","100","3","","","","","",""
"2019060910","24","2","","1000","","","","","","227","152","10064","10053","","63","5","2","40","6","5","100","3","","","","","",""
"2019060911","32","5","","1000","","","","","","235","167","10061","10050","","66","5","2","40","6","5","100","3","","","","","",""
"2019060912","28","4","","1000","","","","","","242","155","10056","10045","","59","5","2","40","6","5","100","3","","","","","",""
"2019060913","29","7","","1000","","","","","","246","167","10049","10038","","62","5","2","40","6","5","100","3","","","","","",""
"2019060914","29","4","","1000","","","","","","240","165","10043","10032","","63","5","2","40","6","5","100","3","","","","","",""
"2019060915","32","5","","1000","","","","","","238","169","10041","10030","","65","5","2","40","6","5","120","3","","","","","",""
"2019060916","30","7","","1000","","","","","21","235","174","10039","10028","0","69","5","2","40","6","5","120","3","","","","","",""
"2019060917","33","9","","1000","","","","","","228","171","10036","10025","","70","7","4","40","6","7","120","3","","","","","",""
"2019060918","34","10","","1000","","","","","","231","169","10034","10023","","68","7","4","40","6","7","120","3","","","","","",""
"2019060919","33","11","","1000","","","","","","217","170","10041","10030","","75","7","2","40","6","7","110","3","","","","","",""
"2019060920","33","8","","1000","","","","","","211","173","10041","10030","","79","7","2","40","6","7","100","3","","","","","",""
"2019060921","30","5","","1000","","","","","","210","173","10048","10037","","79","7","5","30","6","7","80","3","","","","","",""
"2019060922","11","8","","1000","","","","","95","178","152","10056","10045","113","85","8","2","15","9","6","25","6","8","80","5","","",""
"2019060923","8","7","","1000","","","","","91","177","149","10054","10043","10","84","8","2","15","7","5","30","6","8","90","5","","",""
"2019060924","13","4","","1000","","","","","60","176","153","10055","10044","7","86","8","6","30","6","8","100","4","","","","","",""
"2019061001","10","6","","1000","","","","","61","169","150","10057","10046","0","89","8","6","30","6","8","100","4","","","","","",""
"2019061002","5","4","","1000","","","","","60","167","153","10058","10047","0","91","8","6","30","6","8","100","4","","","","","",""
"2019061003","8","8","","1000","","","","","61","167","150","10058","10047","0","90","8","2","15","7","6","25","6","8","80","5","","",""
"2019061004","10","8","","1000","","","","","61","166","144","10061","10050","2","87","8","3","15","7","6","30","6","8","80","5","","",""
"2019061005","8","6","","1000","","","","","61","164","148","10067","10055","2","90","8","3","15","7","6","30","6","8","80","5","","",""
"2019061006","9","9","","800","","","","","61","160","148","10069","10057","20","93","8","4","15","7","6","25","6","8","80","5","","",""
"2019061007","8","5","","1000","","","","","61","163","149","10072","10060","9","91","8","4","15","7","6","25","6","8","80","5","","",""
"2019061008","10","8","","1000","","","","","61","171","146","10076","10065","1","85","8","3","15","7","6","30","6","8","80","5","","",""
"2019061009","14","6","","1000","","","","","61","178","153","10076","10065","0","85","8","3","15","7","6","30","6","8","80","5","","",""
"2019061010","13","8","","1000","","","","","21","186","148","10076","10065","0","78","7","5","25","6","7","80","4","","","","","",""
"2019061011","10","10","","1000","","","","","","205","144","10076","10065","","68","6","4","25","6","6","80","3","","","","","",""
"2019061012","8","10","","1000","","","","","","201","136","10077","10066","","66","6","4","25","6","6","80","3","","","","","",""
"2019061013","8","12","","1000","","","","","","205","130","10075","10064","","62","6","3","30","6","6","80","3","","","","","",""
"2019061014","9","13","","1000","","","","","","219","132","10075","10064","","58","6","3","30","6","6","80","3","","","","","",""
"2019061015","8","11","","1000","","","","","","214","132","10072","10061","","60","7","5","30","6","7","80","3","","","","","",""
"2019061016","7","9","","1000","","","","","","220","137","10067","10056","","59","5","2","40","6","5","120","3","","","","","",""
"2019061017","9","8","","1000","","","","","","228","128","10063","10052","","53","3","2","40","6","3","120","3","","","","","",""
"2019061018","8","8","","1000","","","","","","222","123","10060","10049","","54","3","2","40","6","3","120","3","","","","","",""
"2019061019","7","6","","1000","","","","","","217","122","10066","10055","","55","6","4","40","6","6","120","3","","","","","",""
"2019061020","5","7","","1000","","","","","","211","132","10070","10059","","61","6","4","40","6","6","120","3","","","","","",""
"2019061021","6","6","","1000","","","","","","200","127","10076","10065","","63","6","4","40","6","6","120","3","","","","","",""
"2019061022","9","8","","1000","","","","","","192","119","10083","10072","","63","5","3","40","6","5","120","3","","","","","",""
"2019061023","9","8","","1000","","","","","","189","111","10086","10075","","60","5","3","40","6","5","120","3","","","","","",""
"2019061024","7","4","","1000","","","","","","183","113","10090","10079","","64","6","4","40","6","6","120","3","","","","","",""
"2019061101","7","6","","1000","","","","","","178","113","10089","10078","","66","6","2","40","6","6","120","3","","","","","",""
"2019061102","36","4","","1000","","","","","","162","122","10091","10079","","77","6","3","40","6","6","140","3","","","","","",""
"2019061103","1","4","","1000","","","","","","161","118","10090","10078","","76","6","4","60","6","6","120","3","","","","","",""
"2019061104","2","3","","1000","","","","","","159","115","10091","10079","","75","6","6","60","6","","","","","","","","",""
"2019061105","1","4","","1000","","","","","","151","112","10091","10079","","77","4","4","60","6","","","","","","","","",""
"2019061106","34","4","","1000","","","","","","149","119","10096","10084","","83","2","2","60","6","","","","","","","","",""
"2019061107","1","4","","1000","","","","","","174","111","10097","10086","","66","3","3","50","6","","","","","","","","",""
"2019061108","2","4","","1000","","","","","","185","108","10101","10090","","61","4","4","50","6","","","","","","","","",""
"2019061109","5","4","","1000","","","","","","199","110","10100","10089","","56","4","4","45","6","","","","","","","","",""
"2019061110","5","4","","1000","","","","","","213","103","10099","10088","","50","4","1","35","6","4","60","3","","","","","",""
"2019061111","33","4","","1000","","","","","","229","118","10096","10085","","49","4","2","35","6","4","60","3","","","","","",""
"2019061112","29","5","","1000","","","","","","233","118","10092","10081","","48","4","2","35","6","4","60","3","","","","","",""
"2019061113","36","5","","1000","","","","","","228","114","10090","10079","","49","3","3","45","6","","","","","","","","",""
"2019061114","34","6","","1000","","","","","","235","114","10086","10075","","46","3","3","45","6","","","","","","","","",""
"2019061115","36","4","","1000","","","","","","248","108","10082","10071","","42","3","3","45","6","","","","","","","","",""
"2019061116","1","7","","1000","","","","","","248","100","10078","10067","","40","3","3","45","6","","","","","","","","",""
"2019061117","32","8","","1000","","","","","","252","116","10076","10065","","43","2","2","45","6","","","","","","","","",""
"2019061118","28","9","","1000","","","","","","239","129","10074","10063","","50","2","2","45","6","","","","","","","","",""
"2019061119","28","9","","1000","","","","","","227","139","10075","10064","","58","0","","","","","","","","","","","",""
"2019061120","29","8","","1000","","","","","","202","147","10080","10069","","71","0","","","","","","","","","","","",""
"2019061121","26","2","","1000","","","","","","193","145","10086","10075","","74","0","","","","","","","","","","","",""
"2019061122","28","2","","1000","","","","","","181","142","10096","10085","","79","0","","","","","","","","","","","",""
"2019061123","27","2","","1000","","","","","","173","140","10099","10087","","81","0","","","","","","","","","","","",""
"2019061124","1","1","","1000","","","","","","175","147","10098","10087","","84","0","","","","","","","","","","","",""
"2019061201","29","1","","1000","","","","","","164","149","10100","10088","","91","0","","","","","","","","","","","",""
"2019061202","3","1","","1000","","","","","","162","145","10099","10087","","90","0","","","","","","","","","","","",""
"2019061203","34","2","","1000","","","","","","157","146","10100","10088","","93","0","","","","","","","","","","","",""
