"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2019030506","23","1","","120","200","200","","","10","58","21","10204","10188","","77","2","2","12","7","","","","","","","","",""
"2019030507","17","6","","120","200","200","","","10","54","23","10208","10192","","80","2","2","12","7","","","","","","","","",""
"2019030508","15","5","","120","170","140","","","10","57","25","10210","10194","","80","3","3","12","7","","","","","","","","",""
"2019030509","17","5","","140","140","150","","","10","62","21","10217","10201","","75","6","6","12","7","","","","","","","","",""
"2019030510","20","5","","160","","","","","5","73","23","10217","10201","","71","7","7","13","7","","","","","","","","",""
"2019030511","17","5","","160","","","","","5","84","19","10217","10201","","64","6","6","15","7","","","","","","","","",""
"2019030512","20","4","","180","","","","","5","104","23","10213","10197","","57","4","4","20","7","","","","","","","","",""
"2019030513","19","5","","200","","","","","5","117","11","10205","10190","","49","6","2","20","6","6","200","0","","","","","",""
"2019030514","21","5","","250","","","","","5","126","2","10196","10181","","43","6","2","20","6","6","200","0","","","","","",""
"2019030515","24","7","","300","","","","","5","118","15","10200","10185","","50","6","6","200","0","","","","","","","","",""
"2019030516","24","9","","280","","","","","5","106","15","10204","10189","","54","6","6","200","0","","","","","","","","",""
"2019030517","23","9","","240","","","","","5","89","15","10202","10186","","60","6","6","200","0","","","","","","","","",""
"2019030518","25","4","","240","","","","","5","87","9","10207","10191","","59","7","3","30","6","7","200","0","","","","","",""
"2019030519","1","3","","240","","","","","5","74","17","10207","10191","","68","7","3","30","6","7","200","0","","","","","",""
"2019030520","35","3","","220","","","","","5","69","21","10206","10190","","72","7","3","30","6","7","180","0","","","","","",""
"2019030521","35","3","","220","","","","","10","66","21","10209","10193","","74","7","2","30","6","7","180","0","","","","","",""
"2019030522","35","1","","170","","","","","10","62","19","10208","10192","","75","7","1","30","6","7","180","0","","","","","",""
"2019030523","35","1","","170","","","","","10","59","23","10207","10191","","78","7","1","30","6","7","180","0","","","","","",""
"2019030524","14","4","","170","","","","","10","59","17","10200","10184","","74","7","1","30","6","4","120","3","7","180","0","","",""
"2019030601","16","5","","200","","","","","10","45","-2","10194","10178","","72","7","1","30","6","4","120","3","7","180","0","","",""
"2019030602","17","5","","200","","","","","10","52","2","10191","10175","","71","7","1","10","7","7","120","3","","","","","",""
"2019030603","20","4","","200","","","","","10","59","0","10188","10172","","66","7","1","10","7","7","120","3","","","","","",""
"2019030604","21","2","","200","","","","","10","54","-2","10185","10169","","67","7","1","10","7","7","120","3","","","","","",""
"2019030605","30","2","","170","","","","","10","43","-7","10185","10169","","70","7","3","25","6","7","120","3","","","","","",""
"2019030606","30","3","","170","","","","","10","32","-9","10182","10166","","75","7","3","25","6","7","120","3","","","","","",""
"2019030607","17","1","","170","","","","","10","17","-17","10179","10163","","79","5","1","25","6","5","120","3","","","","","",""
"2019030608","36","2","","200","","","","","10","23","-5","10180","10164","","83","4","2","25","6","4","120","3","","","","","",""
"2019030609","33","2","","180","","","","","5","61","11","10183","10167","","71","5","3","20","6","5","120","3","","","","","",""
"2019030610","31","2","","200","","","","","5","79","2","10182","10166","","59","8","6","20","6","8","120","4","","","","","",""
"2019030611","33","4","","220","","","","","5","86","11","10180","10164","","59","8","6","20","6","8","120","4","","","","","",""
"2019030612","35","4","","240","","","","","5","97","15","10174","10159","","57","8","6","20","6","8","120","4","","","","","",""
"2019030613","34","8","","240","","","","","5","90","17","10167","10151","","60","8","6","20","6","8","120","4","","","","","",""
"2019030614","34","3","","260","","","","","5","99","11","10156","10141","","54","8","6","20","6","8","120","4","","","","","",""
"2019030615","33","3","","300","","","","","5","107","11","10147","10132","","52","8","6","25","6","8","120","4","","","","","",""
"2019030616","34","9","","500","","","","","5","116","4","10142","10127","","46","4","4","25","6","","","","","","","","",""
"2019030617","31","8","","450","","","","","5","110","15","10142","10127","","52","4","4","40","6","","","","","","","","",""
"2019030618","27","6","","350","","","","","5","93","15","10144","10129","","59","2","2","30","6","","","","","","","","",""
"2019030619","30","5","","280","","","","","5","64","17","10149","10133","","72","2","2","30","6","","","","","","","","",""
"2019030620","32","7","","280","","","","","5","45","13","10154","10138","","80","2","2","30","6","","","","","","","","",""
"2019030621","31","6","","280","","","","","10","45","11","10155","10139","","80","0","","","","","","","","","","","",""
"2019030622","36","2","","280","","","","","10","41","4","10158","10142","","78","0","","","","","","","","","","","",""
"2019030623","32","4","","280","","","","","10","44","0","10160","10144","","74","0","","","","","","","","","","","",""
"2019030624","32","3","","320","","","","","10","43","-9","10159","10143","","69","0","","","","","","","","","","","",""
"2019030701","31","6","","320","","","","","10","33","-14","10161","10145","","73","0","","","","","","","","","","","",""
"2019030702","32","6","","350","","","","","10","33","-12","10168","10152","","73","2","2","40","6","","","","","","","","",""
"2019030703","32","7","","350","","","","","10","26","-12","10169","10153","","76","2","2","40","6","","","","","","","","",""
"2019030704","32","7","","350","","","","","10","23","-17","10172","10156","","76","2","2","40","6","","","","","","","","",""
"2019030705","33","9","","350","","","","","10","19","-19","10176","10160","","76","2","2","40","6","","","","","","","","",""
"2019030706","33","5","","350","","","","","10","15","-25","10183","10167","","76","2","2","40","6","","","","","","","","",""
"2019030707","33","5","","450","","","","","10","3","-36","10190","10174","","77","0","","","","","","","","","","","",""
"2019030708","33","5","","500","","","","","10","16","-25","10199","10183","","75","0","","","","","","","","","","","",""
"2019030709","33","6","","600","","","","","10","47","-7","10205","10189","","69","0","","","","","","","","","","","",""
"2019030710","32","6","","700","","","","","5","69","-5","10209","10193","","60","0","","","","","","","","","","","",""
"2019030711","34","9","","900","","","","","5","88","-9","10210","10194","","51","0","","","","","","","","","","","",""
"2019030712","33","8","","1000","","","","","","104","-9","10210","10194","","45","0","","","","","","","","","","","",""
"2019030713","32","9","","1000","","","","","","106","-38","10206","10191","","37","0","","","","","","","","","","","",""
"2019030714","31","11","","1000","","","","","","117","-47","10199","10184","","32","0","","","","","","","","","","","",""
"2019030715","31","11","","1000","","","","","","122","-50","10196","10181","","30","0","","","","","","","","","","","",""
"2019030716","28","10","","1000","","","","","","115","-17","10196","10181","","40","0","","","","","","","","","","","",""
"2019030717","27","10","","1000","","","","","","101","-36","10200","10184","","38","0","","","","","","","","","","","",""
"2019030718","28","11","","1000","","","","","","84","-47","10201","10185","","39","0","","","","","","","","","","","",""
"2019030719","28","7","","1000","","","","","","67","-50","10208","10192","","44","0","","","","","","","","","","","",""
"2019030720","33","3","","1000","","","","","","50","-38","10215","10199","","53","0","","","","","","","","","","","",""
"2019030721","6","2","","1000","","","","","","44","-36","10220","10204","","57","0","","","","","","","","","","","",""
"2019030722","29","4","","1000","","","","","","51","-74","10229","10213","","41","0","","","","","","","","","","","",""
"2019030723","5","1","","1000","","","","","","35","-90","10236","10220","","41","0","","","","","","","","","","","",""
"2019030724","0","0","","1000","","","","","","0","-82","10240","10224","","55","0","","","","","","","","","","","",""
"2019030801","29","3","","1000","","","","","","-4","-71","10241","10225","","62","0","","","","","","","","","","","",""
"2019030802","6","1","","1000","","","","","","-8","-78","10244","10228","","59","0","","","","","","","","","","","",""
"2019030803","36","1","","1000","","","","","","-16","-78","10244","10228","","65","0","","","","","","","","","","","",""
"2019030804","35","2","","1000","","","","","","-14","-82","10243","10227","","61","0","","","","","","","","","","","",""
"2019030805","36","2","","1000","","","","","","-11","-78","10245","10229","","61","0","","","","","","","","","","","",""
"2019030806","35","1","","1000","","","","","","-29","-82","10249","10233","","68","0","","","","","","","","","","","",""
"2019030807","28","1","","1000","","","","","","-36","-82","10255","10239","","70","0","","","","","","","","","","","",""
"2019030808","4","2","","1000","","","","","","5","-54","10259","10243","","66","0","","","","","","","","","","","",""
"2019030809","17","5","","1000","","","","","","44","-38","10266","10250","","55","0","","","","","","","","","","","",""
"2019030810","18","4","","1000","","","","","","73","-64","10266","10250","","38","0","","","","","","","","","","","",""
"2019030811","23","6","","1000","","","","","","86","-82","10265","10249","","30","0","","","","","","","","","","","",""
"2019030812","23","5","","1000","","","","","","100","-94","10264","10248","","25","0","","","","","","","","","","","",""
"2019030813","26","5","","1000","","","","","","104","-107","10258","10242","","22","0","","","","","","","","","","","",""
"2019030814","23","8","","1000","","","","","","113","-90","10251","10235","","24","0","","","","","","","","","","","",""
"2019030815","24","6","","1000","","","","","","110","-107","10248","10232","","21","0","","","","","","","","","","","",""
"2019030816","25","7","","1000","","","","","","109","-112","10248","10232","","20","0","","","","","","","","","","","",""
"2019030817","31","11","","1000","","","","","","95","-67","10248","10232","","32","0","","","","","","","","","","","",""
"2019030818","28","6","","1000","","","","","","83","-103","10250","10234","","26","0","","","","","","","","","","","",""
"2019030819","32","5","","1000","","","","","","35","-71","10254","10238","","46","0","","","","","","","","","","","",""
"2019030820","31","5","","1000","","","","","","32","-60","10259","10243","","52","0","","","","","","","","","","","",""
"2019030821","34","5","","1000","","","","","","21","-33","10258","10242","","69","0","","","","","","","","","","","",""
"2019030822","33","1","","1000","","","","","","7","-30","10259","10243","","77","0","","","","","","","","","","","",""
"2019030823","0","0","","900","","","","","10","2","-30","10259","10243","","81","0","","","","","","","","","","","",""
"2019030824","31","1","","1000","","","","","","-9","-47","10257","10241","","77","0","","","","","","","","","","","",""
"2019030901","34","1","","900","","","","","10","-6","-44","10257","10241","","76","0","","","","","","","","","","","",""
"2019030902","1","3","","800","","","","","10","-16","-47","10257","10241","","81","0","","","","","","","","","","","",""
"2019030903","31","1","","600","","","","","10","-27","-57","10250","10234","","81","0","","","","","","","","","","","",""
"2019030904","34","2","","600","","","","","10","-4","-30","10244","10228","","83","0","","","","","","","","","","","",""
"2019030905","32","3","","400","","","","","10","-22","-44","10242","10226","","85","2","2","200","0","","","","","","","","",""
"2019030906","31","3","","400","","","","","10","-28","-50","10243","10227","","85","2","2","200","0","","","","","","","","",""
"2019030907","34","2","","280","100","200","","","11","-33","-57","10244","10228","","85","0","","","","","","","","","","","",""
"2019030908","35","2","","600","","","","","10","-4","-33","10242","10226","","83","0","","","","","","","","","","","",""
"2019030909","33","2","","1000","","","","","","25","-30","10243","10227","","68","0","","","","","","","","","","","",""
"2019030910","34","1","","1000","","","","","","53","-38","10242","10226","","52","3","3","200","0","","","","","","","","",""
"2019030911","20","2","","1000","","","","","","82","-47","10237","10221","","40","3","3","200","0","","","","","","","","",""
"2019030912","23","2","","1000","","","","","","102","-74","10231","10215","","29","5","5","200","0","","","","","","","","",""
"2019030913","23","3","","1000","","","","","","115","-117","10223","10208","","19","6","2","150","3","6","200","0","","","","","",""
"2019030914","24","4","","1000","","","","","","126","-90","10211","10196","","21","7","4","150","3","7","200","0","","","","","",""
"2019030915","24","3","","1000","","","","","","131","-157","10207","10192","","12","6","3","150","3","6","200","0","","","","","",""
"2019030916","30","8","","1000","","","","","","126","-179","10206","10191","","11","6","3","150","3","6","200","0","","","","","",""
"2019030917","29","5","","1000","","","","","","120","-117","10202","10187","","19","3","3","200","0","","","","","","","","",""
"2019030918","31","6","","1000","","","","","","90","-103","10200","10184","","24","3","3","200","0","","","","","","","","",""
"2019030919","29","4","","1000","","","","","","85","-98","10204","10188","","27","5","3","150","3","5","200","0","","","","","",""
"2019030920","33","4","","1000","","","","","","72","-107","10204","10188","","27","5","3","150","3","5","200","0","","","","","",""
"2019030921","34","4","","1000","","","","","","66","-117","10207","10191","","26","7","5","150","3","7","200","0","","","","","",""
"2019030922","32","2","","1000","","","","","","48","-90","10205","10189","","36","7","5","150","3","7","200","0","","","","","",""
"2019030923","32","3","","1000","","","","","","49","-71","10205","10189","","42","7","5","150","3","7","200","0","","","","","",""
"2019030924","34","3","","1000","","","","","","54","-60","10198","10182","","44","7","5","150","3","7","200","0","","","","","",""
"2019031001","35","7","","1000","","","","","","51","-41","10194","10178","","52","7","5","150","3","7","200","0","","","","","",""
"2019031002","29","1","","1000","","","","","","51","-54","10190","10174","","47","7","7","150","3","","","","","","","","",""
"2019031003","36","3","","1000","","","","","","49","-47","10184","10168","","50","8","8","130","4","","","","","","","","",""
"2019031004","36","4","","1000","","","","","","48","-50","10181","10165","","50","8","8","110","4","","","","","","","","",""
"2019031005","1","1","","1000","","","","","","44","-44","10175","10159","","53","8","8","110","4","","","","","","","","",""
"2019031006","35","5","","1000","","","","","","41","-41","10170","10154","","55","8","8","110","4","","","","","","","","",""
"2019031007","34","3","","1000","","","","","","42","-57","10162","10146","","49","8","8","110","4","","","","","","","","",""
"2019031008","33","4","","1000","","","","","","52","-50","10159","10143","","48","8","8","110","4","","","","","","","","",""
"2019031009","34","5","","1000","","","","","","62","-64","10165","10149","","40","8","8","110","4","","","","","","","","",""
"2019031010","2","5","","1000","","","","","","77","-71","10163","10147","","35","8","8","110","4","","","","","","","","",""
"2019031011","32","6","","1000","","","","","","90","-78","10157","10141","","30","8","8","110","4","","","","","","","","",""
"2019031012","33","6","","1000","","","","","","105","-78","10153","10138","","27","8","8","110","4","","","","","","","","",""
"2019031013","1","6","","1000","","","","","","130","-107","10137","10122","","18","8","8","110","4","","","","","","","","",""
"2019031014","3","6","","1000","","","","","","146","-139","10125","10110","","13","8","8","110","4","","","","","","","","",""
"2019031015","2","7","","1000","","","","","","148","-139","10119","10104","","13","8","8","100","4","","","","","","","","",""
"2019031016","2","5","","1000","","","","","","149","-133","10115","10100","","14","8","8","100","4","","","","","","","","",""
"2019031017","34","7","","1000","","","","","","148","-107","10111","10096","","16","8","7","100","3","8","200","0","","","","","",""
"2019031018","35","9","","1000","","","","","","142","-54","10108","10093","","26","6","6","100","3","","","","","","","","",""
"2019031019","36","7","","1000","","","","","","109","-36","10112","10097","","37","5","5","100","3","","","","","","","","",""
"2019031020","36","6","","1000","","","","","","90","-33","10116","10101","","42","4","4","100","3","","","","","","","","",""
"2019031021","34","4","","1000","","","","","","73","-30","10117","10101","","49","0","","","","","","","","","","","",""
"2019031022","33","5","","1000","","","","","","48","-33","10120","10104","","56","0","","","","","","","","","","","",""
"2019031023","33","6","","1000","","","","","","45","-30","10121","10105","","59","0","","","","","","","","","","","",""
"2019031024","33","6","","1000","","","","","","39","-33","10119","10103","","60","0","","","","","","","","","","","",""
"2019031101","34","4","","1000","","","","","","39","-30","10114","10098","","61","0","","","","","","","","","","","",""
"2019031102","32","4","","700","","","","","10","18","-36","10112","10096","","68","0","","","","","","","","","","","",""
"2019031103","36","2","","700","","","","","10","16","-30","10108","10092","","72","0","","","","","","","","","","","",""
"2019031104","33","2","","700","","","","","10","10","-36","10104","10088","","72","0","","","","","","","","","","","",""
"2019031105","34","3","","700","","","","","10","2","-36","10105","10089","","76","2","2","200","0","","","","","","","","",""
"2019031106","30","2","","600","","","","","10","5","-33","10107","10091","","78","2","2","200","0","","","","","","","","",""
"2019031107","12","1","","600","","","","","10","0","-50","10106","10090","","69","0","","","","","","","","","","","",""
"2019031108","14","1","","600","","","","","10","14","-38","10105","10089","","69","0","","","","","","","","","","","",""
"2019031109","22","1","","600","","","","","5","64","-5","10101","10085","","62","3","3","200","0","","","","","","","","",""
"2019031110","20","3","","600","","","","","5","78","-14","10105","10090","","53","3","3","200","0","","","","","","","","",""
"2019031111","22","7","","600","","","","","5","88","-9","10103","10088","","51","4","4","200","0","","","","","","","","",""
"2019031112","23","7","","900","","","","","5","88","-30","10098","10083","","44","5","5","200","0","","","","","","","","",""
"2019031113","24","7","","1000","","","","","","85","-30","10094","10079","","45","6","6","200","0","","","","","","","","",""
"2019031114","23","7","","1000","","","","","","88","-33","10087","10072","","43","6","2","120","3","6","200","0","","","","","",""
"2019031115","25","7","","700","","","","","5","87","-7","10085","10070","","52","6","2","120","3","6","200","0","","","","","",""
"2019031116","22","6","","600","","","","","5","81","-12","10084","10069","","52","7","4","120","3","7","180","0","","","","","",""
"2019031117","25","5","","600","","","","","5","75","9","10082","10067","","63","7","3","25","6","7","120","4","","","","","",""
"2019031118","30","6","","500","","","","","5","71","6","10083","10068","","64","7","4","20","6","7","120","4","","","","","",""
"2019031119","28","6","","450","","","","","60","61","23","10087","10071","0","77","8","5","20","6","8","100","4","","","","","",""
"2019031120","33","4","","400","","","","","5","55","19","10087","10071","0","78","7","3","30","6","7","80","4","","","","","",""
"2019031121","29","7","","450","","","","","5","53","21","10096","10080","","80","7","3","35","6","7","80","4","","","","","",""
"2019031122","30","4","","380","","","","","10","47","9","10099","10083","","77","7","7","45","6","","","","","","","","",""
"2019031123","28","4","","280","","","","","10","40","4","10103","10087","","79","5","5","45","6","","","","","","","","",""
"2019031124","1","1","","250","","","","","10","26","0","10103","10087","","83","3","3","45","6","","","","","","","","",""
"2019031201","0","0","","220","","","","","10","5","-19","10106","10090","","85","2","2","45","6","","","","","","","","",""
"2019031202","34","1","","220","","","","","41","1","-19","10106","10090","","86","0","","","","","","","","","","","",""
"2019031203","26","2","","180","","","","","10","-9","-30","10106","10090","","86","0","","","","","","","","","","","",""
"2019031204","27","6","","200","","","","","10","41","13","10104","10088","","83","1","1","10","7","","","","","","","","",""
"2019031205","26","5","","200","","","","","10","47","9","10105","10089","","77","3","3","10","7","","","","","","","","",""
